	8K_800X_NOCOMPRESS_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     57, CAPSTONE  , STAT, physical read bytes                                       ,     236208128,     15.44M,         ,             ,          ,           ,      1.31M per execution
     57, CAPSTONE  , STAT, free buffer requested                                     ,            75,        4.9,         ,             ,          ,           ,        .41 per execution
     57, CAPSTONE  , STAT, physical reads cache prefetch                             ,             8,        .52,         ,             ,          ,           ,        .04 per execution
     57, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            39,       2.55,         ,             ,          ,           ,        .22 per execution
     57, CAPSTONE  , STAT, calls to kcmgcs                                           ,            31,       2.03,         ,             ,          ,           ,        .17 per execution
     57, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,           207,      13.53,         ,             ,          ,           ,       1.14 per execution
     57, CAPSTONE  , STAT, file io service time                                      ,          1096,      71.65,         ,             ,          ,           ,     3.63us bad guess of IO service time per IO request
     57, CAPSTONE  , STAT, file io wait time                                         ,       2252855,    147.28k,         ,             ,          ,           ,     7.46ms bad guess of IO wait time per IO request
     57, CAPSTONE  , STAT, Number of read IOs issued                                 ,           235,      15.36,         ,             ,          ,           ,        1.3 per execution
     57, CAPSTONE  , STAT, no work - consistent read gets                            ,         29093,       1.9k,         ,             ,          ,           ,     160.73 per execution
     57, CAPSTONE  , STAT, table scans (short tables)                                ,            11,        .72,         ,             ,          ,           ,        .06 per execution
     57, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     57, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     57, CAPSTONE  , STAT, table scan rows gotten                                    ,      10003521,    653.97k,         ,             ,          ,           ,     55.27k per execution
     57, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10003521,    653.97k,         ,             ,          ,           ,     55.27k per execution
     57, CAPSTONE  , STAT, table scan blocks gotten                                  ,         28832,      1.88k,         ,             ,          ,           ,     159.29 per execution
     57, CAPSTONE  , STAT, table fetch by rowid                                      ,            87,       5.69,         ,             ,          ,           ,        .48 per execution
     57, CAPSTONE  , STAT, cluster key scans                                         ,            72,       4.71,         ,             ,          ,           ,         .4 per execution
     57, CAPSTONE  , STAT, cluster key scan block gets                               ,            85,       5.56,         ,             ,          ,           ,        .47 per execution
     57, CAPSTONE  , STAT, rows fetched via callback                                 ,            10,        .65,         ,             ,          ,           ,        .06 per execution
     57, CAPSTONE  , STAT, index fetch by key                                        ,            95,       6.21,         ,             ,          ,           ,        .52 per execution
     57, CAPSTONE  , STAT, index scans kdiixs1                                       ,            88,       5.75,         ,             ,          ,           ,        .49 per execution
     57, CAPSTONE  , STAT, CCursor + sql area evicted                                ,            10,        .65,         ,             ,          ,           ,        .06 per execution
     57, CAPSTONE  , STAT, session cursor cache hits                                 ,           177,      11.57,         ,             ,          ,           ,        172 softparses avoided thanks to cursor cache
     57, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     57, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .26,         ,             ,          ,           ,        .01 % buffer gets avoided thanks to buffer pin caching
     57, CAPSTONE  , STAT, buffer is not pinned count                                ,           484,      31.64,         ,             ,          ,           ,       2.67 per execution
     57, CAPSTONE  , STAT, workarea executions - optimal                             ,            33,       2.16,         ,             ,          ,           ,        .18 per execution
     57, CAPSTONE  , STAT, parse time cpu                                            ,             4,        .26,         ,             ,          ,           ,       40ms total parse time CPU
     57, CAPSTONE  , STAT, parse time elapsed                                        ,             6,        .39,         ,             ,          ,           ,       60ms total parse time elapsed
     57, CAPSTONE  , STAT, parse count (total)                                       ,             5,        .33,         ,             ,          ,           ,        .36 softparses per hardparse
     57, CAPSTONE  , STAT, parse count (hard)                                        ,            14,        .92,         ,             ,          ,           ,        .08 per execution
     57, CAPSTONE  , STAT, execute count                                             ,           181,      11.83,         ,             ,          ,           ,       36.2 executions per parse
     57, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4522,     295.62,         ,             ,          ,           ,      904.4 bytes per roundtrip
     57, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           506,      33.08,         ,             ,          ,           ,      101.2 bytes per roundtrip
     57, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .33,         ,             ,          ,           ,        .03 per execution
     57, CAPSTONE  , STAT, sorts (memory)                                            ,            58,       3.79,         ,             ,          ,           ,        .32 per execution
     57, CAPSTONE  , STAT, sorts (rows)                                              ,           526,      34.39,         ,             ,          ,           ,       2.91 per execution
     57, CAPSTONE  , TIME, hard parse elapsed time                                   ,         52771,     3.45ms,      .3%, [          ],          ,           , 
     57, CAPSTONE  , TIME, repeated bind elapsed time                                ,           305,    19.94us,      .0%, [          ],          ,           , 
     57, CAPSTONE  , TIME, parse time elapsed                                        ,         53993,     3.53ms,      .4%, [          ],          ,           , 
     57, CAPSTONE  , TIME, DB CPU                                                    ,       1505738,    98.44ms,     9.8%, [@         ],          ,           , 
     57, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3741777,   244.62ms,    24.5%, [###       ],          ,           , 
     57, CAPSTONE  , TIME, DB time                                                   ,       3753134,   245.36ms,    24.5%, [###       ],          ,           ,       6.08 % unaccounted time
     57, CAPSTONE  , WAIT, Disk file operations I/O                                  ,            57,     3.73us,      .0%, [          ],         2,        .13,     28.5us average wait
     57, CAPSTONE  , WAIT, db file sequential read                                   ,         47975,     3.14ms,      .3%, [          ],        65,       4.25,   738.08us average wait
     57, CAPSTONE  , WAIT, db file scattered read                                    ,          3191,   208.61us,      .0%, [          ],         2,        .13,      1.6ms average wait
     57, CAPSTONE  , WAIT, direct path read                                          ,       2207132,   144.29ms,    14.4%, [WW        ],       235,      15.36,     9.39ms average wait
     57, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            20,     1.31us,      .0%, [          ],         5,        .33,        4us average wait
     57, CAPSTONE  , WAIT, SQL*Net message from client                               ,      10613305,   693.84ms,    69.4%, [WWWWWWW   ],         5,        .33,      2.12s average wait
     57, CAPSTONE  , WAIT, events in waitclass Other                                 ,           355,    23.21us,      .0%, [          ],        26,        1.7,    13.65us average wait
 
	PC_32K_800X_SORT_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     57, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .33,         ,             ,          ,           ,        .04 per execution
     57, CAPSTONE  , STAT, opened cursors cumulative                                 ,           116,        7.6,         ,             ,          ,           ,          1 per execution
     57, CAPSTONE  , STAT, user calls                                                ,             8,        .52,         ,             ,          ,           ,        .07 per execution
     57, CAPSTONE  , STAT, recursive calls                                           ,           217,      14.23,         ,             ,          ,           ,    92.17us recursive CPU per recursive call
     57, CAPSTONE  , STAT, recursive cpu usage                                       ,             2,        .13,         ,             ,          ,           ,       20ms total recursive CPU usage
     57, CAPSTONE  , STAT, session logical reads                                     ,          7483,     490.56,         ,             ,          ,           ,      7.49k total buffer visits
     57, CAPSTONE  , STAT, CPU used when call started                                ,           192,      12.59,         ,             ,          ,           ,      1.92s total CPU used when call started
     57, CAPSTONE  , STAT, CPU used by this session                                  ,           172,      11.28,         ,             ,          ,           ,      1.72s total CPU used by this session
     57, CAPSTONE  , STAT, DB time                                                   ,           410,      26.88,         ,             ,          ,           ,       3.53 per execution
     57, CAPSTONE  , STAT, user I/O wait time                                        ,           240,      15.73,         ,             ,          ,           ,       2.07 per execution
     57, CAPSTONE  , STAT, non-idle wait time                                        ,           240,      15.73,         ,             ,          ,           ,       2.07 per execution
     57, CAPSTONE  , STAT, non-idle wait count                                       ,           160,      10.49,         ,             ,          ,           ,       1.38 per execution
     57, CAPSTONE  , STAT, process last non-idle time                                ,            60,       3.93,         ,             ,          ,           ,        .52 per execution
     57, CAPSTONE  , STAT, enqueue requests                                          ,             9,        .59,         ,             ,          ,           ,        .08 per execution
     57, CAPSTONE  , STAT, enqueue releases                                          ,             9,        .59,         ,             ,          ,           ,        .08 per execution
     57, CAPSTONE  , STAT, physical read total IO requests                           ,           146,       9.57,         ,             ,          ,           ,      1.59M bytes per request
     57, CAPSTONE  , STAT, physical read total multi block requests                  ,            96,       6.29,         ,             ,          ,           ,         50 total single block read requests
     57, CAPSTONE  , STAT, physical read total bytes                                 ,     232267776,     15.23M,         ,             ,          ,           ,         2M per execution
     57, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     232267776,     15.23M,         ,             ,          ,           ,         2M per execution
     57, CAPSTONE  , STAT, db block gets                                             ,             4,        .26,         ,             ,          ,           ,        .03 per execution
     57, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .26,         ,             ,          ,           ,        .03 per execution
     57, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             4,        .26,         ,             ,          ,           ,        .03 per execution
     57, CAPSTONE  , STAT, consistent gets                                           ,          7479,      490.3,         ,             ,          ,           ,      64.47 per execution
     57, CAPSTONE  , STAT, consistent gets from cache                                ,           404,      26.48,         ,             ,          ,           ,       3.48 per execution
     57, CAPSTONE  , STAT, consistent gets pin                                       ,           219,      14.36,         ,             ,          ,           ,       1.89 per execution
     57, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           182,      11.93,         ,             ,          ,           ,       1.57 per execution
     57, CAPSTONE  , STAT, consistent gets examination                               ,           185,      12.13,         ,             ,          ,           ,       1.59 per execution
     57, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,           172,      11.28,         ,             ,          ,           ,       1.48 per execution
     57, CAPSTONE  , STAT, consistent gets direct                                    ,          7075,     463.81,         ,             ,          ,           ,      60.99 per execution
     57, CAPSTONE  , STAT, logical read bytes from cache                             ,       3637248,    238.45k,         ,             ,          ,           ,     31.36k per execution
     57, CAPSTONE  , STAT, physical reads                                            ,          7125,     467.09,         ,             ,          ,           ,      61.42 per execution
     57, CAPSTONE  , STAT, physical reads cache                                      ,            50,       3.28,         ,             ,          ,           ,        .43 per execution
     57, CAPSTONE  , STAT, physical reads direct                                     ,          7075,     463.81,         ,             ,          ,           ,      60.99 per execution
     57, CAPSTONE  , STAT, physical read IO requests                                 ,           146,       9.57,         ,             ,          ,           ,      1.59M bytes per request
     57, CAPSTONE  , STAT, physical read bytes                                       ,     232267776,     15.23M,         ,             ,          ,           ,         2M per execution
     57, CAPSTONE  , STAT, free buffer requested                                     ,            50,       3.28,         ,             ,          ,           ,        .43 per execution
     57, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            26,        1.7,         ,             ,          ,           ,        .22 per execution
     57, CAPSTONE  , STAT, calls to kcmgcs                                           ,            19,       1.25,         ,             ,          ,           ,        .16 per execution
     57, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,           137,       8.98,         ,             ,          ,           ,       1.18 per execution
     57, CAPSTONE  , STAT, file io service time                                      ,          1359,      89.09,         ,             ,          ,           ,     9.31us bad guess of IO service time per IO request
     57, CAPSTONE  , STAT, file io wait time                                         ,       2391910,    156.81k,         ,             ,          ,           ,    16.38ms bad guess of IO wait time per IO request
     57, CAPSTONE  , STAT, Number of read IOs issued                                 ,            96,       6.29,         ,             ,          ,           ,        .83 per execution
     57, CAPSTONE  , STAT, no work - consistent read gets                            ,          7271,     476.66,         ,             ,          ,           ,      62.68 per execution
     57, CAPSTONE  , STAT, table scans (short tables)                                ,             5,        .33,         ,             ,          ,           ,        .04 per execution
     57, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     57, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     57, CAPSTONE  , STAT, table scan rows gotten                                    ,      10001945,    655.69k,         ,             ,          ,           ,     86.22k per execution
     57, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10001945,    655.69k,         ,             ,          ,           ,     86.22k per execution
     57, CAPSTONE  , STAT, table scan blocks gotten                                  ,          7110,     466.11,         ,             ,          ,           ,      61.29 per execution
     57, CAPSTONE  , STAT, table fetch by rowid                                      ,            56,       3.67,         ,             ,          ,           ,        .48 per execution
     57, CAPSTONE  , STAT, cluster key scans                                         ,            51,       3.34,         ,             ,          ,           ,        .44 per execution
     57, CAPSTONE  , STAT, cluster key scan block gets                               ,            55,       3.61,         ,             ,          ,           ,        .47 per execution
     57, CAPSTONE  , STAT, rows fetched via callback                                 ,             6,        .39,         ,             ,          ,           ,        .05 per execution
     57, CAPSTONE  , STAT, index fetch by key                                        ,            63,       4.13,         ,             ,          ,           ,        .54 per execution
     57, CAPSTONE  , STAT, index scans kdiixs1                                       ,            54,       3.54,         ,             ,          ,           ,        .47 per execution
     57, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             9,        .59,         ,             ,          ,           ,        .08 per execution
     57, CAPSTONE  , STAT, session cursor cache hits                                 ,           115,       7.54,         ,             ,          ,           ,        114 softparses avoided thanks to cursor cache
     57, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .26,         ,             ,          ,           ,        .05 % buffer gets avoided thanks to buffer pin caching
     57, CAPSTONE  , STAT, buffer is not pinned count                                ,           299,       19.6,         ,             ,          ,           ,       2.58 per execution
     57, CAPSTONE  , STAT, workarea executions - optimal                             ,            19,       1.25,         ,             ,          ,           ,        .16 per execution
     57, CAPSTONE  , STAT, parse time cpu                                            ,             2,        .13,         ,             ,          ,           ,       20ms total parse time CPU
     57, CAPSTONE  , STAT, parse time elapsed                                        ,            12,        .79,         ,             ,          ,           ,      120ms total parse time elapsed
     57, CAPSTONE  , STAT, parse count (total)                                       ,             1,        .07,         ,             ,          ,           ,        .11 softparses per hardparse
     57, CAPSTONE  , STAT, parse count (hard)                                        ,             9,        .59,         ,             ,          ,           ,        .08 per execution
     57, CAPSTONE  , STAT, execute count                                             ,           116,        7.6,         ,             ,          ,           ,        116 executions per parse
     57, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4504,     295.27,         ,             ,          ,           ,      900.8 bytes per roundtrip
     57, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           306,      20.06,         ,             ,          ,           ,       61.2 bytes per roundtrip
     57, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .33,         ,             ,          ,           ,        .04 per execution
     57, CAPSTONE  , STAT, sorts (memory)                                            ,            43,       2.82,         ,             ,          ,           ,        .37 per execution
     57, CAPSTONE  , STAT, sorts (rows)                                              ,           514,       33.7,         ,             ,          ,           ,       4.43 per execution
     57, CAPSTONE  , TIME, hard parse elapsed time                                   ,        123157,     8.07ms,      .8%, [#         ],          ,           , 
     57, CAPSTONE  , TIME, repeated bind elapsed time                                ,           114,     7.47us,      .0%, [          ],          ,           , 
     57, CAPSTONE  , TIME, parse time elapsed                                        ,        123768,     8.11ms,      .8%, [#         ],          ,           , 
     57, CAPSTONE  , TIME, DB CPU                                                    ,       1720583,    112.8ms,    11.3%, [@@        ],          ,           , 
     57, CAPSTONE  , TIME, sql execute elapsed time                                  ,       4100981,   268.85ms,    26.9%, [###       ],          ,           , 
     57, CAPSTONE  , TIME, DB time                                                   ,       4104226,   269.06ms,    26.9%, [###       ],          ,           ,       -.61 % unaccounted time
     57, CAPSTONE  , WAIT, db file sequential read                                   ,        104265,     6.84ms,      .7%, [W         ],        50,       3.28,     2.09ms average wait
     57, CAPSTONE  , WAIT, direct path read                                          ,       2290930,   150.19ms,    15.0%, [WW        ],        96,       6.29,    23.86ms average wait
     57, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            14,      .92us,      .0%, [          ],         5,        .33,      2.8us average wait
     57, CAPSTONE  , WAIT, SQL*Net message from client                               ,      11242738,   737.04ms,    73.7%, [WWWWWWWW  ],         5,        .33,      2.25s average wait
     57, CAPSTONE  , WAIT, events in waitclass Other                                 ,           384,    25.17us,      .0%, [          ],         9,        .59,    42.67us average wait
 
	PC_32K_800X_SORT_NORM_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     57, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .33,         ,             ,          ,           ,        .04 per execution
     57, CAPSTONE  , STAT, opened cursors cumulative                                 ,           125,        8.2,         ,             ,          ,           ,          1 per execution
     57, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.07,         ,             ,          ,           ,         -1 actual value in end of snapshot
     57, CAPSTONE  , STAT, user calls                                                ,             8,        .52,         ,             ,          ,           ,        .06 per execution
     57, CAPSTONE  , STAT, recursive calls                                           ,           259,      16.98,         ,             ,          ,           ,    77.22us recursive CPU per recursive call
     57, CAPSTONE  , STAT, recursive cpu usage                                       ,             2,        .13,         ,             ,          ,           ,       20ms total recursive CPU usage
     57, CAPSTONE  , STAT, session logical reads                                     ,          7554,     495.31,         ,             ,          ,           ,      7.56k total buffer visits
     57, CAPSTONE  , STAT, CPU used when call started                                ,            20,       1.31,         ,             ,          ,           ,      200ms total CPU used when call started
     57, CAPSTONE  , STAT, CPU used by this session                                  ,           144,       9.44,         ,             ,          ,           ,      1.44s total CPU used by this session
     57, CAPSTONE  , STAT, DB time                                                   ,           332,      21.77,         ,             ,          ,           ,       2.66 per execution
     57, CAPSTONE  , STAT, user I/O wait time                                        ,           190,      12.46,         ,             ,          ,           ,       1.52 per execution
     57, CAPSTONE  , STAT, non-idle wait time                                        ,           189,      12.39,         ,             ,          ,           ,       1.51 per execution
     57, CAPSTONE  , STAT, non-idle wait count                                       ,           169,      11.08,         ,             ,          ,           ,       1.35 per execution
     57, CAPSTONE  , STAT, process last non-idle time                                ,            81,       5.31,         ,             ,          ,           ,        .65 per execution
     57, CAPSTONE  , STAT, session uga memory max                                    ,        461688,     30.27k,         ,             ,          ,           ,    461.69k actual value in end of snapshot
     57, CAPSTONE  , STAT, enqueue requests                                          ,             8,        .52,         ,             ,          ,           ,        .06 per execution
     57, CAPSTONE  , STAT, enqueue releases                                          ,             8,        .52,         ,             ,          ,           ,        .06 per execution
     57, CAPSTONE  , STAT, physical read total IO requests                           ,           137,       8.98,         ,             ,          ,           ,      1.69M bytes per request
     57, CAPSTONE  , STAT, physical read total multi block requests                  ,            96,       6.29,         ,             ,          ,           ,         41 total single block read requests
     57, CAPSTONE  , STAT, physical read total bytes                                 ,     231833600,      15.2M,         ,             ,          ,           ,      1.85M per execution
     57, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     231833600,      15.2M,         ,             ,          ,           ,      1.85M per execution
     57, CAPSTONE  , STAT, db block gets                                             ,             4,        .26,         ,             ,          ,           ,        .03 per execution
     57, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .26,         ,             ,          ,           ,        .03 per execution
     57, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             4,        .26,         ,             ,          ,           ,        .03 per execution
     57, CAPSTONE  , STAT, consistent gets                                           ,          7550,     495.05,         ,             ,          ,           ,       60.4 per execution
     57, CAPSTONE  , STAT, consistent gets from cache                                ,           488,         32,         ,             ,          ,           ,        3.9 per execution
     57, CAPSTONE  , STAT, consistent gets pin                                       ,           289,      18.95,         ,             ,          ,           ,       2.31 per execution
     57, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           259,      16.98,         ,             ,          ,           ,       2.07 per execution
     57, CAPSTONE  , STAT, consistent gets examination                               ,           199,      13.05,         ,             ,          ,           ,       1.59 per execution
     57, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,           188,      12.33,         ,             ,          ,           ,        1.5 per execution
     57, CAPSTONE  , STAT, consistent gets direct                                    ,          7062,     463.05,         ,             ,          ,           ,       56.5 per execution
     57, CAPSTONE  , STAT, logical read bytes from cache                             ,       4325376,    283.61k,         ,             ,          ,           ,      34.6k per execution
     57, CAPSTONE  , STAT, physical reads                                            ,          7111,     466.26,         ,             ,          ,           ,      56.89 per execution
     57, CAPSTONE  , STAT, physical reads cache                                      ,            49,       3.21,         ,             ,          ,           ,        .39 per execution
     57, CAPSTONE  , STAT, physical reads direct                                     ,          7062,     463.05,         ,             ,          ,           ,       56.5 per execution
     57, CAPSTONE  , STAT, physical read IO requests                                 ,           137,       8.98,         ,             ,          ,           ,      1.69M bytes per request
     57, CAPSTONE  , STAT, physical read bytes                                       ,     231833600,      15.2M,         ,             ,          ,           ,      1.85M per execution
     57, CAPSTONE  , STAT, free buffer requested                                     ,            49,       3.21,         ,             ,          ,           ,        .39 per execution
     57, CAPSTONE  , STAT, physical reads cache prefetch                             ,             8,        .52,         ,             ,          ,           ,        .06 per execution
     57, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            19,       1.25,         ,             ,          ,           ,        .15 per execution
     57, CAPSTONE  , STAT, calls to kcmgcs                                           ,            31,       2.03,         ,             ,          ,           ,        .25 per execution
     57, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,           136,       8.92,         ,             ,          ,           ,       1.09 per execution
     57, CAPSTONE  , STAT, file io service time                                      ,          1361,      89.24,         ,             ,          ,           ,     9.93us bad guess of IO service time per IO request
     57, CAPSTONE  , STAT, file io wait time                                         ,       1895254,    124.27k,         ,             ,          ,           ,    13.83ms bad guess of IO wait time per IO request
     57, CAPSTONE  , STAT, Number of read IOs issued                                 ,            96,       6.29,         ,             ,          ,           ,        .77 per execution
     57, CAPSTONE  , STAT, no work - consistent read gets                            ,          7314,     479.57,         ,             ,          ,           ,      58.51 per execution
     57, CAPSTONE  , STAT, table scans (short tables)                                ,            11,        .72,         ,             ,          ,           ,        .09 per execution
     57, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     57, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     57, CAPSTONE  , STAT, table scan rows gotten                                    ,      10003521,    655.92k,         ,             ,          ,           ,     80.03k per execution
     57, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10003521,    655.92k,         ,             ,          ,           ,     80.03k per execution
     57, CAPSTONE  , STAT, table scan blocks gotten                                  ,          7135,     467.84,         ,             ,          ,           ,      57.08 per execution
     57, CAPSTONE  , STAT, table fetch by rowid                                      ,            61,          4,         ,             ,          ,           ,        .49 per execution
     57, CAPSTONE  , STAT, cluster key scans                                         ,            43,       2.82,         ,             ,          ,           ,        .34 per execution
     57, CAPSTONE  , STAT, cluster key scan block gets                               ,            56,       3.67,         ,             ,          ,           ,        .45 per execution
     57, CAPSTONE  , STAT, rows fetched via callback                                 ,            10,        .66,         ,             ,          ,           ,        .08 per execution
     57, CAPSTONE  , STAT, index fetch by key                                        ,            66,       4.33,         ,             ,          ,           ,        .53 per execution
     57, CAPSTONE  , STAT, index scans kdiixs1                                       ,            61,          4,         ,             ,          ,           ,        .49 per execution
     57, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             5,        .33,         ,             ,          ,           ,        .04 per execution
     57, CAPSTONE  , STAT, session cursor cache hits                                 ,           122,          8,         ,             ,          ,           ,        118 softparses avoided thanks to cursor cache
     57, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     57, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .26,         ,             ,          ,           ,        .05 % buffer gets avoided thanks to buffer pin caching
     57, CAPSTONE  , STAT, buffer is not pinned count                                ,           347,      22.75,         ,             ,          ,           ,       2.78 per execution
     57, CAPSTONE  , STAT, workarea executions - optimal                             ,            25,       1.64,         ,             ,          ,           ,         .2 per execution
     57, CAPSTONE  , STAT, parse time cpu                                            ,             2,        .13,         ,             ,          ,           ,       20ms total parse time CPU
     57, CAPSTONE  , STAT, parse time elapsed                                        ,            12,        .79,         ,             ,          ,           ,      120ms total parse time elapsed
     57, CAPSTONE  , STAT, parse count (total)                                       ,             4,        .26,         ,             ,          ,           ,        .57 softparses per hardparse
     57, CAPSTONE  , STAT, parse count (hard)                                        ,             7,        .46,         ,             ,          ,           ,        .06 per execution
     57, CAPSTONE  , STAT, execute count                                             ,           125,        8.2,         ,             ,          ,           ,      31.25 executions per parse
     57, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4522,      296.5,         ,             ,          ,           ,      904.4 bytes per roundtrip
     57, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           515,      33.77,         ,             ,          ,           ,        103 bytes per roundtrip
     57, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .33,         ,             ,          ,           ,        .04 per execution
     57, CAPSTONE  , STAT, sorts (memory)                                            ,            30,       1.97,         ,             ,          ,           ,        .24 per execution
     57, CAPSTONE  , STAT, sorts (rows)                                              ,            49,       3.21,         ,             ,          ,           ,        .39 per execution
     57, CAPSTONE  , TIME, hard parse elapsed time                                   ,        126178,     8.27ms,      .8%, [#         ],          ,           , 
     57, CAPSTONE  , TIME, repeated bind elapsed time                                ,           200,    13.11us,      .0%, [          ],          ,           , 
     57, CAPSTONE  , TIME, parse time elapsed                                        ,        127339,     8.35ms,      .8%, [#         ],          ,           , 
     57, CAPSTONE  , TIME, DB CPU                                                    ,       1446633,    94.85ms,     9.5%, [@         ],          ,           , 
     57, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3310571,   217.07ms,    21.7%, [###       ],          ,           , 
     57, CAPSTONE  , TIME, DB time                                                   ,       3322521,   217.85ms,    21.8%, [###       ],          ,           ,        .48 % unaccounted time
     57, CAPSTONE  , WAIT, db file sequential read                                   ,        107788,     7.07ms,      .7%, [W         ],        39,       2.56,     2.76ms average wait
     57, CAPSTONE  , WAIT, db file scattered read                                    ,            78,     5.11us,      .0%, [          ],         2,        .13,       39us average wait
     57, CAPSTONE  , WAIT, direct path read                                          ,       1790693,   117.41ms,    11.7%, [WW        ],        96,       6.29,    18.65ms average wait
     57, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            18,     1.18us,      .0%, [          ],         5,        .33,      3.6us average wait
     57, CAPSTONE  , WAIT, SQL*Net message from client                               ,      11855325,   777.34ms,    77.7%, [WWWWWWWW  ],         5,        .33,      2.37s average wait
     57, CAPSTONE  , WAIT, events in waitclass Other                                 ,           632,    41.44us,      .0%, [          ],        27,       1.77,    23.41us average wait
 

 
