	8K_800X_NOCOMPRESS_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     52, CAPSTONE  , STAT, physical reads                                            ,         28832,      1.98k,         ,             ,          ,           ,     144.88 per execution
     52, CAPSTONE  , STAT, physical reads cache                                      ,            73,       5.01,         ,             ,          ,           ,        .37 per execution
     52, CAPSTONE  , STAT, physical reads direct                                     ,         28759,      1.97k,         ,             ,          ,           ,     144.52 per execution
     52, CAPSTONE  , STAT, physical read IO requests                                 ,           300,      20.58,         ,             ,          ,           ,    787.31k bytes per request
     52, CAPSTONE  , STAT, physical read bytes                                       ,     236191744,      16.2M,         ,             ,          ,           ,      1.19M per execution
     52, CAPSTONE  , STAT, free buffer requested                                     ,            73,       5.01,         ,             ,          ,           ,        .37 per execution
     52, CAPSTONE  , STAT, physical reads cache prefetch                             ,             8,        .55,         ,             ,          ,           ,        .04 per execution
     52, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            46,       3.16,         ,             ,          ,           ,        .23 per execution
     52, CAPSTONE  , STAT, calls to kcmgcs                                           ,            73,       5.01,         ,             ,          ,           ,        .37 per execution
     52, CAPSTONE  , STAT, calls to kcmgas                                           ,             2,        .14,         ,             ,          ,           ,        .01 per execution
     52, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,           228,      15.64,         ,             ,          ,           ,       1.15 per execution
     52, CAPSTONE  , STAT, file io service time                                      ,          1138,      78.07,         ,             ,          ,           ,     3.79us bad guess of IO service time per IO request
     52, CAPSTONE  , STAT, file io wait time                                         ,       2079172,    142.64k,         ,             ,          ,           ,     6.93ms bad guess of IO wait time per IO request
     52, CAPSTONE  , STAT, Number of read IOs issued                                 ,           235,      16.12,         ,             ,          ,           ,       1.18 per execution
     52, CAPSTONE  , STAT, no work - consistent read gets                            ,         29111,         2k,         ,             ,          ,           ,     146.29 per execution
     52, CAPSTONE  , STAT, table scans (short tables)                                ,            15,       1.03,         ,             ,          ,           ,        .08 per execution
     52, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     52, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     52, CAPSTONE  , STAT, table scan rows gotten                                    ,      10003561,     686.3k,         ,             ,          ,           ,     50.27k per execution
     52, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10003561,     686.3k,         ,             ,          ,           ,     50.27k per execution
     52, CAPSTONE  , STAT, table scan blocks gotten                                  ,         28852,      1.98k,         ,             ,          ,           ,     144.98 per execution
     52, CAPSTONE  , STAT, table fetch by rowid                                      ,            83,       5.69,         ,             ,          ,           ,        .42 per execution
     52, CAPSTONE  , STAT, cluster key scans                                         ,            70,        4.8,         ,             ,          ,           ,        .35 per execution
     52, CAPSTONE  , STAT, cluster key scan block gets                               ,            83,       5.69,         ,             ,          ,           ,        .42 per execution
     52, CAPSTONE  , STAT, rows fetched via callback                                 ,            10,        .69,         ,             ,          ,           ,        .05 per execution
     52, CAPSTONE  , STAT, index fetch by key                                        ,            93,       6.38,         ,             ,          ,           ,        .47 per execution
     52, CAPSTONE  , STAT, index scans kdiixs1                                       ,            92,       6.31,         ,             ,          ,           ,        .46 per execution
     52, CAPSTONE  , STAT, CCursor + sql area evicted                                ,            11,        .75,         ,             ,          ,           ,        .06 per execution
     52, CAPSTONE  , STAT, session cursor cache hits                                 ,           184,      12.62,         ,             ,          ,           ,        161 softparses avoided thanks to cursor cache
     52, CAPSTONE  , STAT, session cursor cache count                                ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     52, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     52, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .27,         ,             ,          ,           ,        .01 % buffer gets avoided thanks to buffer pin caching
     52, CAPSTONE  , STAT, buffer is not pinned count                                ,           484,      33.21,         ,             ,          ,           ,       2.43 per execution
     52, CAPSTONE  , STAT, workarea executions - optimal                             ,            31,       2.13,         ,             ,          ,           ,        .16 per execution
     52, CAPSTONE  , STAT, parse time cpu                                            ,             4,        .27,         ,             ,          ,           ,       40ms total parse time CPU
     52, CAPSTONE  , STAT, parse time elapsed                                        ,            15,       1.03,         ,             ,          ,           ,      150ms total parse time elapsed
     52, CAPSTONE  , STAT, parse count (total)                                       ,            23,       1.58,         ,             ,          ,           ,       1.21 softparses per hardparse
     52, CAPSTONE  , STAT, parse count (hard)                                        ,            19,        1.3,         ,             ,          ,           ,         .1 per execution
     52, CAPSTONE  , STAT, execute count                                             ,           199,      13.65,         ,             ,          ,           ,       8.65 executions per parse
     52, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4522,     310.23,         ,             ,          ,           ,      904.4 bytes per roundtrip
     52, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           506,      34.71,         ,             ,          ,           ,      101.2 bytes per roundtrip
     52, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .34,         ,             ,          ,           ,        .03 per execution
     52, CAPSTONE  , STAT, sorts (memory)                                            ,            56,       3.84,         ,             ,          ,           ,        .28 per execution
     52, CAPSTONE  , STAT, sorts (rows)                                              ,           506,      34.71,         ,             ,          ,           ,       2.54 per execution
     52, CAPSTONE  , TIME, hard parse elapsed time                                   ,        142155,     9.75ms,     1.0%, [#         ],          ,           , 
     52, CAPSTONE  , TIME, repeated bind elapsed time                                ,           175,    12.01us,      .0%, [          ],          ,           , 
     52, CAPSTONE  , TIME, parse time elapsed                                        ,        143099,     9.82ms,     1.0%, [#         ],          ,           , 
     52, CAPSTONE  , TIME, DB CPU                                                    ,       1631270,   111.91ms,    11.2%, [@@        ],          ,           , 
     52, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3601799,    247.1ms,    24.7%, [###       ],          ,           , 
     52, CAPSTONE  , TIME, DB time                                                   ,       3702138,   253.99ms,    25.4%, [###       ],          ,           ,         .1 % unaccounted time
     52, CAPSTONE  , WAIT, db file sequential read                                   ,         96101,     6.59ms,      .7%, [W         ],        63,       4.32,     1.53ms average wait
     52, CAPSTONE  , WAIT, db file scattered read                                    ,          9037,   619.99us,      .1%, [          ],         2,        .14,     4.52ms average wait
     52, CAPSTONE  , WAIT, direct path read                                          ,       1979833,   135.83ms,    13.6%, [WW        ],       235,      16.12,     8.42ms average wait
     52, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            20,     1.37us,      .0%, [          ],         5,        .34,        4us average wait
     52, CAPSTONE  , WAIT, SQL*Net message from client                               ,      10858642,   744.96ms,    74.5%, [WWWWWWWW  ],         5,        .34,      2.17s average wait
     52, CAPSTONE  , WAIT, events in waitclass Other                                 ,           393,    26.96us,      .0%, [          ],        21,       1.44,    18.71us average wait
 
	PC_32K_800X_SORT_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     52, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .34,         ,             ,          ,           ,        .12 per execution
     52, CAPSTONE  , STAT, opened cursors cumulative                                 ,            41,       2.78,         ,             ,          ,           ,          1 per execution
     52, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.07,         ,             ,          ,           ,         -1 actual value in end of snapshot
     52, CAPSTONE  , STAT, user calls                                                ,             8,        .54,         ,             ,          ,           ,         .2 per execution
     52, CAPSTONE  , STAT, recursive calls                                           ,            60,       4.07,         ,             ,          ,           ,   166.67us recursive CPU per recursive call
     52, CAPSTONE  , STAT, recursive cpu usage                                       ,             1,        .07,         ,             ,          ,           ,       10ms total recursive CPU usage
     52, CAPSTONE  , STAT, session logical reads                                     ,          7237,     491.31,         ,             ,          ,           ,      7.24k total buffer visits
     52, CAPSTONE  , STAT, CPU used when call started                                ,            36,       2.44,         ,             ,          ,           ,      360ms total CPU used when call started
     52, CAPSTONE  , STAT, CPU used by this session                                  ,           172,      11.68,         ,             ,          ,           ,      1.72s total CPU used by this session
     52, CAPSTONE  , STAT, DB time                                                   ,           396,      26.88,         ,             ,          ,           ,       9.66 per execution
     52, CAPSTONE  , STAT, user I/O wait time                                        ,           220,      14.94,         ,             ,          ,           ,       5.37 per execution
     52, CAPSTONE  , STAT, non-idle wait time                                        ,           220,      14.94,         ,             ,          ,           ,       5.37 per execution
     52, CAPSTONE  , STAT, non-idle wait count                                       ,           128,       8.69,         ,             ,          ,           ,       3.12 per execution
     52, CAPSTONE  , STAT, process last non-idle time                                ,           111,       7.54,         ,             ,          ,           ,       2.71 per execution
     52, CAPSTONE  , STAT, enqueue requests                                          ,             3,         .2,         ,             ,          ,           ,        .07 per execution
     52, CAPSTONE  , STAT, enqueue releases                                          ,             3,         .2,         ,             ,          ,           ,        .07 per execution
     52, CAPSTONE  , STAT, physical read total IO requests                           ,           113,       7.67,         ,             ,          ,           ,      2.05M bytes per request
     52, CAPSTONE  , STAT, physical read total multi block requests                  ,            96,       6.52,         ,             ,          ,           ,         17 total single block read requests
     52, CAPSTONE  , STAT, physical read total bytes                                 ,     231997440,     15.75M,         ,             ,          ,           ,      5.66M per execution
     52, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     231997440,     15.75M,         ,             ,          ,           ,      5.66M per execution
     52, CAPSTONE  , STAT, db block gets                                             ,             4,        .27,         ,             ,          ,           ,         .1 per execution
     52, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .27,         ,             ,          ,           ,         .1 per execution
     52, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             4,        .27,         ,             ,          ,           ,         .1 per execution
     52, CAPSTONE  , STAT, consistent gets                                           ,          7233,     491.04,         ,             ,          ,           ,     176.41 per execution
     52, CAPSTONE  , STAT, consistent gets from cache                                ,           158,      10.73,         ,             ,          ,           ,       3.85 per execution
     52, CAPSTONE  , STAT, consistent gets pin                                       ,            94,       6.38,         ,             ,          ,           ,       2.29 per execution
     52, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,            83,       5.63,         ,             ,          ,           ,       2.02 per execution
     52, CAPSTONE  , STAT, consistent gets examination                               ,            64,       4.34,         ,             ,          ,           ,       1.56 per execution
     52, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,            58,       3.94,         ,             ,          ,           ,       1.41 per execution
     52, CAPSTONE  , STAT, consistent gets direct                                    ,          7075,     480.31,         ,             ,          ,           ,     172.56 per execution
     52, CAPSTONE  , STAT, logical read bytes from cache                             ,       1622016,    110.12k,         ,             ,          ,           ,     39.56k per execution
     52, CAPSTONE  , STAT, physical reads                                            ,          7092,     481.47,         ,             ,          ,           ,     172.98 per execution
     52, CAPSTONE  , STAT, physical reads cache                                      ,            17,       1.15,         ,             ,          ,           ,        .41 per execution
     52, CAPSTONE  , STAT, physical reads direct                                     ,          7075,     480.31,         ,             ,          ,           ,     172.56 per execution
     52, CAPSTONE  , STAT, physical read IO requests                                 ,           113,       7.67,         ,             ,          ,           ,      2.05M bytes per request
     52, CAPSTONE  , STAT, physical read bytes                                       ,     231997440,     15.75M,         ,             ,          ,           ,      5.66M per execution
     52, CAPSTONE  , STAT, free buffer requested                                     ,            17,       1.15,         ,             ,          ,           ,        .41 per execution
     52, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            15,       1.02,         ,             ,          ,           ,        .37 per execution
     52, CAPSTONE  , STAT, calls to kcmgcs                                           ,            15,       1.02,         ,             ,          ,           ,        .37 per execution
     52, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,            46,       3.12,         ,             ,          ,           ,       1.12 per execution
     52, CAPSTONE  , STAT, file io service time                                      ,           910,      61.78,         ,             ,          ,           ,     8.05us bad guess of IO service time per IO request
     52, CAPSTONE  , STAT, file io wait time                                         ,       2201721,    149.47k,         ,             ,          ,           ,    19.48ms bad guess of IO wait time per IO request
     52, CAPSTONE  , STAT, Number of read IOs issued                                 ,            96,       6.52,         ,             ,          ,           ,       2.34 per execution
     52, CAPSTONE  , STAT, no work - consistent read gets                            ,          7150,      485.4,         ,             ,          ,           ,     174.39 per execution
     52, CAPSTONE  , STAT, table scans (short tables)                                ,             3,         .2,         ,             ,          ,           ,        .07 per execution
     52, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .02 per execution
     52, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .02 per execution
     52, CAPSTONE  , STAT, table scan rows gotten                                    ,      10001167,    678.97k,         ,             ,          ,           ,    243.93k per execution
     52, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10001167,    678.97k,         ,             ,          ,           ,    243.93k per execution
     52, CAPSTONE  , STAT, table scan blocks gotten                                  ,          7096,     481.74,         ,             ,          ,           ,     173.07 per execution
     52, CAPSTONE  , STAT, table fetch by rowid                                      ,            21,       1.43,         ,             ,          ,           ,        .51 per execution
     52, CAPSTONE  , STAT, cluster key scans                                         ,            13,        .88,         ,             ,          ,           ,        .32 per execution
     52, CAPSTONE  , STAT, cluster key scan block gets                               ,            14,        .95,         ,             ,          ,           ,        .34 per execution
     52, CAPSTONE  , STAT, rows fetched via callback                                 ,             3,         .2,         ,             ,          ,           ,        .07 per execution
     52, CAPSTONE  , STAT, index fetch by key                                        ,            20,       1.36,         ,             ,          ,           ,        .49 per execution
     52, CAPSTONE  , STAT, index scans kdiixs1                                       ,            21,       1.43,         ,             ,          ,           ,        .51 per execution
     52, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             2,        .14,         ,             ,          ,           ,        .05 per execution
     52, CAPSTONE  , STAT, session cursor cache hits                                 ,            40,       2.72,         ,             ,          ,           ,         39 softparses avoided thanks to cursor cache
     52, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .27,         ,             ,          ,           ,        .06 % buffer gets avoided thanks to buffer pin caching
     52, CAPSTONE  , STAT, buffer is not pinned count                                ,           107,       7.26,         ,             ,          ,           ,       2.61 per execution
     52, CAPSTONE  , STAT, workarea executions - optimal                             ,             6,        .41,         ,             ,          ,           ,        .15 per execution
     52, CAPSTONE  , STAT, parse time cpu                                            ,             1,        .07,         ,             ,          ,           ,       10ms total parse time CPU
     52, CAPSTONE  , STAT, parse time elapsed                                        ,             2,        .14,         ,             ,          ,           ,       20ms total parse time elapsed
     52, CAPSTONE  , STAT, parse count (total)                                       ,             1,        .07,         ,             ,          ,           ,        .33 softparses per hardparse
     52, CAPSTONE  , STAT, parse count (hard)                                        ,             3,         .2,         ,             ,          ,           ,        .07 per execution
     52, CAPSTONE  , STAT, execute count                                             ,            41,       2.78,         ,             ,          ,           ,         41 executions per parse
     52, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4504,     305.77,         ,             ,          ,           ,      900.8 bytes per roundtrip
     52, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           306,      20.77,         ,             ,          ,           ,       61.2 bytes per roundtrip
     52, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .34,         ,             ,          ,           ,        .12 per execution
     52, CAPSTONE  , STAT, sorts (memory)                                            ,             9,        .61,         ,             ,          ,           ,        .22 per execution
     52, CAPSTONE  , STAT, sorts (rows)                                              ,            14,        .95,         ,             ,          ,           ,        .34 per execution
     52, CAPSTONE  , TIME, hard parse elapsed time                                   ,         14423,   979.16us,      .1%, [          ],          ,           , 
     52, CAPSTONE  , TIME, repeated bind elapsed time                                ,            46,     3.12us,      .0%, [          ],          ,           , 
     52, CAPSTONE  , TIME, parse time elapsed                                        ,         14647,   994.37us,      .1%, [          ],          ,           , 
     52, CAPSTONE  , TIME, DB CPU                                                    ,       1719221,   116.72ms,    11.7%, [@@        ],          ,           , 
     52, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3953303,   268.38ms,    26.8%, [###       ],          ,           , 
     52, CAPSTONE  , TIME, DB time                                                   ,       3958176,   268.72ms,    26.9%, [###       ],          ,           ,      -4.88 % unaccounted time
     52, CAPSTONE  , WAIT, db file sequential read                                   ,           252,    17.11us,      .0%, [          ],        17,       1.15,    14.82us average wait
     52, CAPSTONE  , WAIT, direct path read                                          ,       2204478,   149.66ms,    15.0%, [WW        ],        96,       6.52,    22.96ms average wait
     52, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            19,     1.29us,      .0%, [          ],         5,        .34,      3.8us average wait
     52, CAPSTONE  , WAIT, SQL*Net message from client                               ,      11490464,   780.07ms,    78.0%, [WWWWWWWW  ],         5,        .34,       2.3s average wait
     52, CAPSTONE  , WAIT, events in waitclass Other                                 ,           524,    35.57us,      .0%, [          ],        10,        .68,     52.4us average wait
 
	PC_32K_800X_SORT_NORM_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     52, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .33,         ,             ,          ,           ,        .03 per execution
     52, CAPSTONE  , STAT, opened cursors cumulative                                 ,           200,      13.24,         ,             ,          ,           ,          1 per execution
     52, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.07,         ,             ,          ,           ,         -1 actual value in end of snapshot
     52, CAPSTONE  , STAT, user calls                                                ,             8,        .53,         ,             ,          ,           ,        .04 per execution
     52, CAPSTONE  , STAT, recursive calls                                           ,           439,      29.07,         ,             ,          ,           ,    113.9us recursive CPU per recursive call
     52, CAPSTONE  , STAT, recursive cpu usage                                       ,             5,        .33,         ,             ,          ,           ,       50ms total recursive CPU usage
     52, CAPSTONE  , STAT, session logical reads                                     ,          7755,     513.53,         ,             ,          ,           ,      7.76k total buffer visits
     52, CAPSTONE  , STAT, CPU used when call started                                ,            19,       1.26,         ,             ,          ,           ,      190ms total CPU used when call started
     52, CAPSTONE  , STAT, CPU used by this session                                  ,           158,      10.46,         ,             ,          ,           ,      1.58s total CPU used by this session
     52, CAPSTONE  , STAT, DB time                                                   ,           357,      23.64,         ,             ,          ,           ,       1.79 per execution
     52, CAPSTONE  , STAT, user I/O wait time                                        ,           190,      12.58,         ,             ,          ,           ,        .95 per execution
     52, CAPSTONE  , STAT, non-idle wait time                                        ,           191,      12.65,         ,             ,          ,           ,        .96 per execution
     52, CAPSTONE  , STAT, non-idle wait count                                       ,           199,      13.18,         ,             ,          ,           ,          1 per execution
     52, CAPSTONE  , STAT, process last non-idle time                                ,            64,       4.24,         ,             ,          ,           ,        .32 per execution
     52, CAPSTONE  , STAT, session uga memory max                                    ,        527008,      34.9k,         ,             ,          ,           ,    527.01k actual value in end of snapshot
     52, CAPSTONE  , STAT, enqueue requests                                          ,            18,       1.19,         ,             ,          ,           ,        .09 per execution
     52, CAPSTONE  , STAT, enqueue releases                                          ,            18,       1.19,         ,             ,          ,           ,        .09 per execution
     52, CAPSTONE  , STAT, physical read total IO requests                           ,           165,      10.93,         ,             ,          ,           ,      1.41M bytes per request
     52, CAPSTONE  , STAT, physical read total multi block requests                  ,            96,       6.36,         ,             ,          ,           ,         69 total single block read requests
     52, CAPSTONE  , STAT, physical read total bytes                                 ,     232062976,     15.37M,         ,             ,          ,           ,      1.16M per execution
     52, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     232062976,     15.37M,         ,             ,          ,           ,      1.16M per execution
     52, CAPSTONE  , STAT, db block gets                                             ,             4,        .26,         ,             ,          ,           ,        .02 per execution
     52, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .26,         ,             ,          ,           ,        .02 per execution
     52, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             3,         .2,         ,             ,          ,           ,        .02 per execution
     52, CAPSTONE  , STAT, consistent gets                                           ,          7751,     513.26,         ,             ,          ,           ,      38.76 per execution
     52, CAPSTONE  , STAT, consistent gets from cache                                ,           689,      45.62,         ,             ,          ,           ,       3.45 per execution
     52, CAPSTONE  , STAT, consistent gets pin                                       ,           403,      26.69,         ,             ,          ,           ,       2.02 per execution
     52, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           349,      23.11,         ,             ,          ,           ,       1.75 per execution
     52, CAPSTONE  , STAT, consistent gets examination                               ,           286,      18.94,         ,             ,          ,           ,       1.43 per execution
     52, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,           272,      18.01,         ,             ,          ,           ,       1.36 per execution
     52, CAPSTONE  , STAT, consistent gets direct                                    ,          7062,     467.64,         ,             ,          ,           ,      35.31 per execution
     52, CAPSTONE  , STAT, logical read bytes from cache                             ,       5971968,    395.46k,         ,             ,          ,           ,     29.86k per execution
     52, CAPSTONE  , STAT, physical reads                                            ,          7139,     472.74,         ,             ,          ,           ,       35.7 per execution
     52, CAPSTONE  , STAT, physical reads cache                                      ,            77,        5.1,         ,             ,          ,           ,        .39 per execution
     52, CAPSTONE  , STAT, physical reads direct                                     ,          7062,     467.64,         ,             ,          ,           ,      35.31 per execution
     52, CAPSTONE  , STAT, physical read IO requests                                 ,           165,      10.93,         ,             ,          ,           ,      1.41M bytes per request
     52, CAPSTONE  , STAT, physical read bytes                                       ,     232062976,     15.37M,         ,             ,          ,           ,      1.16M per execution
     52, CAPSTONE  , STAT, free buffer requested                                     ,            77,        5.1,         ,             ,          ,           ,        .39 per execution
     52, CAPSTONE  , STAT, physical reads cache prefetch                             ,             8,        .53,         ,             ,          ,           ,        .04 per execution
     52, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            53,       3.51,         ,             ,          ,           ,        .27 per execution
     52, CAPSTONE  , STAT, calls to kcmgcs                                           ,            65,        4.3,         ,             ,          ,           ,        .33 per execution
     52, CAPSTONE  , STAT, calls to kcmgas                                           ,             2,        .13,         ,             ,          ,           ,        .01 per execution
     52, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,           228,       15.1,         ,             ,          ,           ,       1.14 per execution
     52, CAPSTONE  , STAT, file io service time                                      ,          1023,      67.74,         ,             ,          ,           ,      6.2us bad guess of IO service time per IO request
     52, CAPSTONE  , STAT, file io wait time                                         ,       1900154,    125.83k,         ,             ,          ,           ,    11.52ms bad guess of IO wait time per IO request
     52, CAPSTONE  , STAT, Number of read IOs issued                                 ,            96,       6.36,         ,             ,          ,           ,        .48 per execution
     52, CAPSTONE  , STAT, no work - consistent read gets                            ,          7394,     489.62,         ,             ,          ,           ,      36.97 per execution
     52, CAPSTONE  , STAT, table scans (short tables)                                ,            11,        .73,         ,             ,          ,           ,        .06 per execution
     52, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     52, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     52, CAPSTONE  , STAT, table scan rows gotten                                    ,      10003521,    662.42k,         ,             ,          ,           ,     50.02k per execution
     52, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10003521,    662.42k,         ,             ,          ,           ,     50.02k per execution
     52, CAPSTONE  , STAT, table scan blocks gotten                                  ,          7135,     472.47,         ,             ,          ,           ,      35.68 per execution
     52, CAPSTONE  , STAT, table fetch by rowid                                      ,            83,        5.5,         ,             ,          ,           ,        .42 per execution
     52, CAPSTONE  , STAT, cluster key scans                                         ,            71,        4.7,         ,             ,          ,           ,        .36 per execution
     52, CAPSTONE  , STAT, cluster key scan block gets                               ,            84,       5.56,         ,             ,          ,           ,        .42 per execution
     52, CAPSTONE  , STAT, rows fetched via callback                                 ,            10,        .66,         ,             ,          ,           ,        .05 per execution
     52, CAPSTONE  , STAT, index fetch by key                                        ,            94,       6.22,         ,             ,          ,           ,        .47 per execution
     52, CAPSTONE  , STAT, index scans kdiixs1                                       ,            92,       6.09,         ,             ,          ,           ,        .46 per execution
     52, CAPSTONE  , STAT, CCursor + sql area evicted                                ,            13,        .86,         ,             ,          ,           ,        .07 per execution
     52, CAPSTONE  , STAT, session cursor cache hits                                 ,           185,      12.25,         ,             ,          ,           ,        161 softparses avoided thanks to cursor cache
     52, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     52, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .26,         ,             ,          ,           ,        .05 % buffer gets avoided thanks to buffer pin caching
     52, CAPSTONE  , STAT, buffer is not pinned count                                ,           477,      31.59,         ,             ,          ,           ,       2.39 per execution
     52, CAPSTONE  , STAT, workarea executions - optimal                             ,            31,       2.05,         ,             ,          ,           ,        .16 per execution
     52, CAPSTONE  , STAT, parse time cpu                                            ,             6,         .4,         ,             ,          ,           ,       60ms total parse time CPU
     52, CAPSTONE  , STAT, parse time elapsed                                        ,            15,        .99,         ,             ,          ,           ,      150ms total parse time elapsed
     52, CAPSTONE  , STAT, parse count (total)                                       ,            24,       1.59,         ,             ,          ,           ,       1.33 softparses per hardparse
     52, CAPSTONE  , STAT, parse count (hard)                                        ,            18,       1.19,         ,             ,          ,           ,        .09 per execution
     52, CAPSTONE  , STAT, execute count                                             ,           200,      13.24,         ,             ,          ,           ,       8.33 executions per parse
     52, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4522,     299.44,         ,             ,          ,           ,      904.4 bytes per roundtrip
     52, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           515,       34.1,         ,             ,          ,           ,        103 bytes per roundtrip
     52, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .33,         ,             ,          ,           ,        .03 per execution
     52, CAPSTONE  , STAT, sorts (memory)                                            ,            56,       3.71,         ,             ,          ,           ,        .28 per execution
     52, CAPSTONE  , STAT, sorts (rows)                                              ,           506,      33.51,         ,             ,          ,           ,       2.53 per execution
     52, CAPSTONE  , TIME, hard parse elapsed time                                   ,        153355,    10.16ms,     1.0%, [#         ],          ,           , 
     52, CAPSTONE  , TIME, parse time elapsed                                        ,        154352,    10.22ms,     1.0%, [#         ],          ,           , 
     52, CAPSTONE  , TIME, DB CPU                                                    ,       1584098,    104.9ms,    10.5%, [@         ],          ,           , 
     52, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3556093,   235.48ms,    23.5%, [###       ],          ,           , 
     52, CAPSTONE  , TIME, DB time                                                   ,       3572598,   236.57ms,    23.7%, [###       ],          ,           ,      -2.43 % unaccounted time
     52, CAPSTONE  , WAIT, db file sequential read                                   ,         28595,     1.89ms,      .2%, [          ],        67,       4.44,   426.79us average wait
     52, CAPSTONE  , WAIT, db file scattered read                                    ,           139,      9.2us,      .0%, [          ],         2,        .13,     69.5us average wait
     52, CAPSTONE  , WAIT, direct path read                                          ,       1874510,   124.13ms,    12.4%, [WW        ],        96,       6.36,    19.53ms average wait
     52, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            19,     1.26us,      .0%, [          ],         5,        .33,      3.8us average wait
     52, CAPSTONE  , WAIT, SQL*Net message from client                               ,      11895641,   787.72ms,    78.8%, [WWWWWWWW  ],         5,        .33,      2.38s average wait
     52, CAPSTONE  , WAIT, events in waitclass Other                                 ,           946,    62.64us,      .0%, [          ],        29,       1.92,    32.62us average wait
 

 
