	8K_800X_NOCOMPRESS_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     58, CAPSTONE  , STAT, physical reads                                            ,         28788,      1.87k,         ,             ,          ,           ,      330.9 per execution
     58, CAPSTONE  , STAT, physical reads cache                                      ,            29,       1.88,         ,             ,          ,           ,        .33 per execution
     58, CAPSTONE  , STAT, physical reads direct                                     ,         28759,      1.87k,         ,             ,          ,           ,     330.56 per execution
     58, CAPSTONE  , STAT, physical read IO requests                                 ,           256,      16.62,         ,             ,          ,           ,    921.22k bytes per request
     58, CAPSTONE  , STAT, physical read bytes                                       ,     235831296,     15.31M,         ,             ,          ,           ,      2.71M per execution
     58, CAPSTONE  , STAT, free buffer requested                                     ,            29,       1.88,         ,             ,          ,           ,        .33 per execution
     58, CAPSTONE  , STAT, physical reads cache prefetch                             ,             8,        .52,         ,             ,          ,           ,        .09 per execution
     58, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,             8,        .52,         ,             ,          ,           ,        .09 per execution
     58, CAPSTONE  , STAT, calls to kcmgcs                                           ,            61,       3.96,         ,             ,          ,           ,         .7 per execution
     58, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,            98,       6.36,         ,             ,          ,           ,       1.13 per execution
     58, CAPSTONE  , STAT, file io service time                                      ,          1255,       81.5,         ,             ,          ,           ,      4.9us bad guess of IO service time per IO request
     58, CAPSTONE  , STAT, file io wait time                                         ,       2081312,    135.16k,         ,             ,          ,           ,     8.13ms bad guess of IO wait time per IO request
     58, CAPSTONE  , STAT, Number of read IOs issued                                 ,           235,      15.26,         ,             ,          ,           ,        2.7 per execution
     58, CAPSTONE  , STAT, no work - consistent read gets                            ,         28908,      1.88k,         ,             ,          ,           ,     332.28 per execution
     58, CAPSTONE  , STAT, table scans (short tables)                                ,            10,        .65,         ,             ,          ,           ,        .11 per execution
     58, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .06,         ,             ,          ,           ,        .01 per execution
     58, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .06,         ,             ,          ,           ,        .01 per execution
     58, CAPSTONE  , STAT, table scan rows gotten                                    ,      10001616,    649.48k,         ,             ,          ,           ,    114.96k per execution
     58, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10001616,    649.48k,         ,             ,          ,           ,    114.96k per execution
     58, CAPSTONE  , STAT, table scan blocks gotten                                  ,         28817,      1.87k,         ,             ,          ,           ,     331.23 per execution
     58, CAPSTONE  , STAT, table fetch by rowid                                      ,            32,       2.08,         ,             ,          ,           ,        .37 per execution
     58, CAPSTONE  , STAT, cluster key scans                                         ,            13,        .84,         ,             ,          ,           ,        .15 per execution
     58, CAPSTONE  , STAT, cluster key scan block gets                               ,            19,       1.23,         ,             ,          ,           ,        .22 per execution
     58, CAPSTONE  , STAT, rows fetched via callback                                 ,             7,        .45,         ,             ,          ,           ,        .08 per execution
     58, CAPSTONE  , STAT, index fetch by key                                        ,            26,       1.69,         ,             ,          ,           ,         .3 per execution
     58, CAPSTONE  , STAT, index scans kdiixs1                                       ,            42,       2.73,         ,             ,          ,           ,        .48 per execution
     58, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             2,        .13,         ,             ,          ,           ,        .02 per execution
     58, CAPSTONE  , STAT, session cursor cache hits                                 ,            73,       4.74,         ,             ,          ,           ,         51 softparses avoided thanks to cursor cache
     58, CAPSTONE  , STAT, session cursor cache count                                ,             1,        .06,         ,             ,          ,           ,        .01 per execution
     58, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .06,         ,             ,          ,           ,        .01 per execution
     58, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .26,         ,             ,          ,           ,        .01 % buffer gets avoided thanks to buffer pin caching
     58, CAPSTONE  , STAT, buffer is not pinned count                                ,           184,      11.95,         ,             ,          ,           ,       2.11 per execution
     58, CAPSTONE  , STAT, workarea executions - optimal                             ,             9,        .58,         ,             ,          ,           ,         .1 per execution
     58, CAPSTONE  , STAT, parse time cpu                                            ,             2,        .13,         ,             ,          ,           ,       20ms total parse time CPU
     58, CAPSTONE  , STAT, parse time elapsed                                        ,            13,        .84,         ,             ,          ,           ,      130ms total parse time elapsed
     58, CAPSTONE  , STAT, parse count (total)                                       ,            22,       1.43,         ,             ,          ,           ,          2 softparses per hardparse
     58, CAPSTONE  , STAT, parse count (hard)                                        ,            11,        .71,         ,             ,          ,           ,        .13 per execution
     58, CAPSTONE  , STAT, execute count                                             ,            87,       5.65,         ,             ,          ,           ,       3.95 executions per parse
     58, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4522,     293.65,         ,             ,          ,           ,      904.4 bytes per roundtrip
     58, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           506,      32.86,         ,             ,          ,           ,      101.2 bytes per roundtrip
     58, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .32,         ,             ,          ,           ,        .06 per execution
     58, CAPSTONE  , STAT, sorts (memory)                                            ,            11,        .71,         ,             ,          ,           ,        .13 per execution
     58, CAPSTONE  , STAT, sorts (rows)                                              ,            13,        .84,         ,             ,          ,           ,        .15 per execution
     58, CAPSTONE  , TIME, hard parse elapsed time                                   ,        115275,     7.49ms,      .7%, [#         ],          ,           , 
     58, CAPSTONE  , TIME, parse time elapsed                                        ,        115776,     7.52ms,      .8%, [#         ],          ,           , 
     58, CAPSTONE  , TIME, DB CPU                                                    ,       1544750,   100.31ms,    10.0%, [@         ],          ,           , 
     58, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3511548,   228.03ms,    22.8%, [###       ],          ,           , 
     58, CAPSTONE  , TIME, DB time                                                   ,       3608208,   234.31ms,    23.4%, [###       ],          ,           ,       2.72 % unaccounted time
     58, CAPSTONE  , WAIT, db file sequential read                                   ,        105311,     6.84ms,      .7%, [W         ],        19,       1.23,     5.54ms average wait
     58, CAPSTONE  , WAIT, db file scattered read                                    ,          7940,   515.61us,      .1%, [          ],         2,        .13,     3.97ms average wait
     58, CAPSTONE  , WAIT, direct path read                                          ,       1974035,   128.19ms,    12.8%, [WW        ],       235,      15.26,      8.4ms average wait
     58, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            17,      1.1us,      .0%, [          ],         5,        .32,      3.4us average wait
     58, CAPSTONE  , WAIT, SQL*Net message from client                               ,      11372513,   738.51ms,    73.9%, [WWWWWWWW  ],         5,        .32,      2.27s average wait
     58, CAPSTONE  , WAIT, events in waitclass Other                                 ,           399,    25.91us,      .0%, [          ],        18,       1.17,    22.17us average wait
 
	PC_32K_800X_SORT_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     58, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .32,         ,             ,          ,           ,        .18 per execution
     58, CAPSTONE  , STAT, opened cursors cumulative                                 ,            28,       1.82,         ,             ,          ,           ,          1 per execution
     58, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.06,         ,             ,          ,           ,         -1 actual value in end of snapshot
     58, CAPSTONE  , STAT, user calls                                                ,             8,        .52,         ,             ,          ,           ,        .29 per execution
     58, CAPSTONE  , STAT, recursive calls                                           ,            39,       2.53,         ,             ,          ,           ,   256.41us recursive CPU per recursive call
     58, CAPSTONE  , STAT, recursive cpu usage                                       ,             1,        .06,         ,             ,          ,           ,       10ms total recursive CPU usage
     58, CAPSTONE  , STAT, session logical reads                                     ,          7191,     466.76,         ,             ,          ,           ,       7.2k total buffer visits
     58, CAPSTONE  , STAT, CPU used when call started                                ,            20,        1.3,         ,             ,          ,           ,      200ms total CPU used when call started
     58, CAPSTONE  , STAT, CPU used by this session                                  ,           168,       10.9,         ,             ,          ,           ,      1.68s total CPU used by this session
     58, CAPSTONE  , STAT, DB time                                                   ,           398,      25.83,         ,             ,          ,           ,      14.21 per execution
     58, CAPSTONE  , STAT, user I/O wait time                                        ,           233,      15.12,         ,             ,          ,           ,       8.32 per execution
     58, CAPSTONE  , STAT, non-idle wait time                                        ,           233,      15.12,         ,             ,          ,           ,       8.32 per execution
     58, CAPSTONE  , STAT, non-idle wait count                                       ,           119,       7.72,         ,             ,          ,           ,       4.25 per execution
     58, CAPSTONE  , STAT, process last non-idle time                                ,            45,       2.92,         ,             ,          ,           ,       1.61 per execution
     58, CAPSTONE  , STAT, enqueue requests                                          ,             2,        .13,         ,             ,          ,           ,        .07 per execution
     58, CAPSTONE  , STAT, enqueue releases                                          ,             2,        .13,         ,             ,          ,           ,        .07 per execution
     58, CAPSTONE  , STAT, physical read total IO requests                           ,           107,       6.95,         ,             ,          ,           ,      2.17M bytes per request
     58, CAPSTONE  , STAT, physical read total multi block requests                  ,            96,       6.23,         ,             ,          ,           ,         11 total single block read requests
     58, CAPSTONE  , STAT, physical read total bytes                                 ,     231948288,     15.06M,         ,             ,          ,           ,      8.28M per execution
     58, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     231948288,     15.06M,         ,             ,          ,           ,      8.28M per execution
     58, CAPSTONE  , STAT, db block gets                                             ,             4,        .26,         ,             ,          ,           ,        .14 per execution
     58, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .26,         ,             ,          ,           ,        .14 per execution
     58, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             4,        .26,         ,             ,          ,           ,        .14 per execution
     58, CAPSTONE  , STAT, consistent gets                                           ,          7187,      466.5,         ,             ,          ,           ,     256.68 per execution
     58, CAPSTONE  , STAT, consistent gets from cache                                ,           112,       7.27,         ,             ,          ,           ,          4 per execution
     58, CAPSTONE  , STAT, consistent gets pin                                       ,            68,       4.41,         ,             ,          ,           ,       2.43 per execution
     58, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,            62,       4.02,         ,             ,          ,           ,       2.21 per execution
     58, CAPSTONE  , STAT, consistent gets examination                               ,            44,       2.86,         ,             ,          ,           ,       1.57 per execution
     58, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,            39,       2.53,         ,             ,          ,           ,       1.39 per execution
     58, CAPSTONE  , STAT, consistent gets direct                                    ,          7075,     459.23,         ,             ,          ,           ,     252.68 per execution
     58, CAPSTONE  , STAT, logical read bytes from cache                             ,       1245184,     80.82k,         ,             ,          ,           ,     44.47k per execution
     58, CAPSTONE  , STAT, physical reads                                            ,          7086,     459.94,         ,             ,          ,           ,     253.07 per execution
     58, CAPSTONE  , STAT, physical reads cache                                      ,            11,        .71,         ,             ,          ,           ,        .39 per execution
     58, CAPSTONE  , STAT, physical reads direct                                     ,          7075,     459.23,         ,             ,          ,           ,     252.68 per execution
     58, CAPSTONE  , STAT, physical read IO requests                                 ,           107,       6.95,         ,             ,          ,           ,      2.17M bytes per request
     58, CAPSTONE  , STAT, physical read bytes                                       ,     231948288,     15.06M,         ,             ,          ,           ,      8.28M per execution
     58, CAPSTONE  , STAT, free buffer requested                                     ,            11,        .71,         ,             ,          ,           ,        .39 per execution
     58, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,             8,        .52,         ,             ,          ,           ,        .29 per execution
     58, CAPSTONE  , STAT, calls to kcmgcs                                           ,            13,        .84,         ,             ,          ,           ,        .46 per execution
     58, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,            32,       2.08,         ,             ,          ,           ,       1.14 per execution
     58, CAPSTONE  , STAT, file io service time                                      ,           995,      64.58,         ,             ,          ,           ,      9.3us bad guess of IO service time per IO request
     58, CAPSTONE  , STAT, file io wait time                                         ,       2324813,     150.9k,         ,             ,          ,           ,    21.73ms bad guess of IO wait time per IO request
     58, CAPSTONE  , STAT, Number of read IOs issued                                 ,            96,       6.23,         ,             ,          ,           ,       3.43 per execution
     58, CAPSTONE  , STAT, no work - consistent read gets                            ,          7127,      462.6,         ,             ,          ,           ,     254.54 per execution
     58, CAPSTONE  , STAT, table scans (short tables)                                ,             2,        .13,         ,             ,          ,           ,        .07 per execution
     58, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .06,         ,             ,          ,           ,        .04 per execution
     58, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .06,         ,             ,          ,           ,        .04 per execution
     58, CAPSTONE  , STAT, table scan rows gotten                                    ,      10000778,    649.14k,         ,             ,          ,           ,    357.17k per execution
     58, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10000778,    649.14k,         ,             ,          ,           ,    357.17k per execution
     58, CAPSTONE  , STAT, table scan blocks gotten                                  ,          7089,     460.14,         ,             ,          ,           ,     253.18 per execution
     58, CAPSTONE  , STAT, table fetch by rowid                                      ,            18,       1.17,         ,             ,          ,           ,        .64 per execution
     58, CAPSTONE  , STAT, cluster key scans                                         ,             7,        .45,         ,             ,          ,           ,        .25 per execution
     58, CAPSTONE  , STAT, cluster key scan block gets                               ,             7,        .45,         ,             ,          ,           ,        .25 per execution
     58, CAPSTONE  , STAT, rows fetched via callback                                 ,             3,        .19,         ,             ,          ,           ,        .11 per execution
     58, CAPSTONE  , STAT, index fetch by key                                        ,            13,        .84,         ,             ,          ,           ,        .46 per execution
     58, CAPSTONE  , STAT, index scans kdiixs1                                       ,            15,        .97,         ,             ,          ,           ,        .54 per execution
     58, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             2,        .13,         ,             ,          ,           ,        .07 per execution
     58, CAPSTONE  , STAT, session cursor cache hits                                 ,            27,       1.75,         ,             ,          ,           ,         26 softparses avoided thanks to cursor cache
     58, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .26,         ,             ,          ,           ,        .06 % buffer gets avoided thanks to buffer pin caching
     58, CAPSTONE  , STAT, buffer is not pinned count                                ,            78,       5.06,         ,             ,          ,           ,       2.79 per execution
     58, CAPSTONE  , STAT, workarea executions - optimal                             ,             5,        .32,         ,             ,          ,           ,        .18 per execution
     58, CAPSTONE  , STAT, parse time cpu                                            ,             1,        .06,         ,             ,          ,           ,       10ms total parse time CPU
     58, CAPSTONE  , STAT, parse time elapsed                                        ,             1,        .06,         ,             ,          ,           ,       10ms total parse time elapsed
     58, CAPSTONE  , STAT, parse count (total)                                       ,             1,        .06,         ,             ,          ,           ,         .5 softparses per hardparse
     58, CAPSTONE  , STAT, parse count (hard)                                        ,             2,        .13,         ,             ,          ,           ,        .07 per execution
     58, CAPSTONE  , STAT, execute count                                             ,            28,       1.82,         ,             ,          ,           ,         28 executions per parse
     58, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4504,     292.35,         ,             ,          ,           ,      900.8 bytes per roundtrip
     58, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           306,      19.86,         ,             ,          ,           ,       61.2 bytes per roundtrip
     58, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .32,         ,             ,          ,           ,        .18 per execution
     58, CAPSTONE  , STAT, sorts (memory)                                            ,             4,        .26,         ,             ,          ,           ,        .14 per execution
     58, CAPSTONE  , STAT, sorts (rows)                                              ,             9,        .58,         ,             ,          ,           ,        .32 per execution
     58, CAPSTONE  , TIME, hard parse elapsed time                                   ,          4632,   300.66us,      .0%, [          ],          ,           , 
     58, CAPSTONE  , TIME, repeated bind elapsed time                                ,            27,     1.75us,      .0%, [          ],          ,           , 
     58, CAPSTONE  , TIME, parse time elapsed                                        ,          4828,   313.38us,      .0%, [          ],          ,           , 
     58, CAPSTONE  , TIME, DB CPU                                                    ,       1681506,   109.14ms,    10.9%, [@@        ],          ,           , 
     58, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3977114,   258.15ms,    25.8%, [###       ],          ,           , 
     58, CAPSTONE  , TIME, DB time                                                   ,       3979663,   258.31ms,    25.8%, [###       ],          ,           ,       -.19 % unaccounted time
     58, CAPSTONE  , WAIT, db file sequential read                                   ,           119,     7.72us,      .0%, [          ],        11,        .71,    10.82us average wait
     58, CAPSTONE  , WAIT, direct path read                                          ,       2327789,   151.09ms,    15.1%, [WW        ],        96,       6.23,    24.25ms average wait
     58, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            20,      1.3us,      .0%, [          ],         5,        .32,        4us average wait
     58, CAPSTONE  , WAIT, SQL*Net message from client                               ,      11455371,   743.55ms,    74.4%, [WWWWWWWW  ],         5,        .32,      2.29s average wait
     58, CAPSTONE  , WAIT, events in waitclass Other                                 ,           434,    28.17us,      .0%, [          ],         7,        .45,       62us average wait
 
	PC_32K_800X_SORT_NORM_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     58, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .34,         ,             ,          ,           ,        .06 per execution
     58, CAPSTONE  , STAT, opened cursors cumulative                                 ,            87,       5.91,         ,             ,          ,           ,          1 per execution
     58, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.07,         ,             ,          ,           ,         -1 actual value in end of snapshot
     58, CAPSTONE  , STAT, user calls                                                ,             8,        .54,         ,             ,          ,           ,        .09 per execution
     58, CAPSTONE  , STAT, recursive calls                                           ,           162,         11,         ,             ,          ,           ,   123.46us recursive CPU per recursive call
     58, CAPSTONE  , STAT, recursive cpu usage                                       ,             2,        .14,         ,             ,          ,           ,       20ms total recursive CPU usage
     58, CAPSTONE  , STAT, session logical reads                                     ,          7351,        499,         ,             ,          ,           ,      7.36k total buffer visits
     58, CAPSTONE  , STAT, CPU used when call started                                ,            20,       1.36,         ,             ,          ,           ,      200ms total CPU used when call started
     58, CAPSTONE  , STAT, CPU used by this session                                  ,           146,       9.91,         ,             ,          ,           ,      1.46s total CPU used by this session
     58, CAPSTONE  , STAT, DB time                                                   ,           357,      24.23,         ,             ,          ,           ,        4.1 per execution
     58, CAPSTONE  , STAT, user I/O wait time                                        ,           205,      13.92,         ,             ,          ,           ,       2.36 per execution
     58, CAPSTONE  , STAT, non-idle wait time                                        ,           204,      13.85,         ,             ,          ,           ,       2.34 per execution
     58, CAPSTONE  , STAT, non-idle wait count                                       ,           147,       9.98,         ,             ,          ,           ,       1.69 per execution
     58, CAPSTONE  , STAT, process last non-idle time                                ,            51,       3.46,         ,             ,          ,           ,        .59 per execution
     58, CAPSTONE  , STAT, session uga memory max                                    ,        507432,     34.45k,         ,             ,          ,           ,    507.43k actual value in end of snapshot
     58, CAPSTONE  , STAT, enqueue requests                                          ,            11,        .75,         ,             ,          ,           ,        .13 per execution
     58, CAPSTONE  , STAT, enqueue releases                                          ,            11,        .75,         ,             ,          ,           ,        .13 per execution
     58, CAPSTONE  , STAT, physical read total IO requests                           ,           116,       7.87,         ,             ,          ,           ,         2M bytes per request
     58, CAPSTONE  , STAT, physical read total multi block requests                  ,            96,       6.52,         ,             ,          ,           ,         20 total single block read requests
     58, CAPSTONE  , STAT, physical read total bytes                                 ,     231661568,     15.73M,         ,             ,          ,           ,      2.66M per execution
     58, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     231661568,     15.73M,         ,             ,          ,           ,      2.66M per execution
     58, CAPSTONE  , STAT, db block gets                                             ,             4,        .27,         ,             ,          ,           ,        .05 per execution
     58, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .27,         ,             ,          ,           ,        .05 per execution
     58, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             4,        .27,         ,             ,          ,           ,        .05 per execution
     58, CAPSTONE  , STAT, consistent gets                                           ,          7347,     498.72,         ,             ,          ,           ,      84.45 per execution
     58, CAPSTONE  , STAT, consistent gets from cache                                ,           285,      19.35,         ,             ,          ,           ,       3.28 per execution
     58, CAPSTONE  , STAT, consistent gets pin                                       ,           187,      12.69,         ,             ,          ,           ,       2.15 per execution
     58, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           172,      11.68,         ,             ,          ,           ,       1.98 per execution
     58, CAPSTONE  , STAT, consistent gets examination                               ,            98,       6.65,         ,             ,          ,           ,       1.13 per execution
     58, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,            93,       6.31,         ,             ,          ,           ,       1.07 per execution
     58, CAPSTONE  , STAT, consistent gets direct                                    ,          7062,     479.38,         ,             ,          ,           ,      81.17 per execution
     58, CAPSTONE  , STAT, logical read bytes from cache                             ,       2662400,    180.73k,         ,             ,          ,           ,      30.6k per execution
     58, CAPSTONE  , STAT, physical reads                                            ,          7090,     481.28,         ,             ,          ,           ,      81.49 per execution
     58, CAPSTONE  , STAT, physical reads cache                                      ,            28,        1.9,         ,             ,          ,           ,        .32 per execution
     58, CAPSTONE  , STAT, physical reads direct                                     ,          7062,     479.38,         ,             ,          ,           ,      81.17 per execution
     58, CAPSTONE  , STAT, physical read IO requests                                 ,           116,       7.87,         ,             ,          ,           ,         2M bytes per request
     58, CAPSTONE  , STAT, physical read bytes                                       ,     231661568,     15.73M,         ,             ,          ,           ,      2.66M per execution
     58, CAPSTONE  , STAT, free buffer requested                                     ,            28,        1.9,         ,             ,          ,           ,        .32 per execution
     58, CAPSTONE  , STAT, physical reads cache prefetch                             ,             8,        .54,         ,             ,          ,           ,        .09 per execution
     58, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            14,        .95,         ,             ,          ,           ,        .16 per execution
     58, CAPSTONE  , STAT, calls to kcmgcs                                           ,            53,        3.6,         ,             ,          ,           ,        .61 per execution
     58, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,            98,       6.65,         ,             ,          ,           ,       1.13 per execution
     58, CAPSTONE  , STAT, file io service time                                      ,          1026,      69.65,         ,             ,          ,           ,     8.84us bad guess of IO service time per IO request
     58, CAPSTONE  , STAT, file io wait time                                         ,       2039528,    138.45k,         ,             ,          ,           ,    17.58ms bad guess of IO wait time per IO request
     58, CAPSTONE  , STAT, Number of read IOs issued                                 ,            96,       6.52,         ,             ,          ,           ,        1.1 per execution
     58, CAPSTONE  , STAT, no work - consistent read gets                            ,          7191,     488.13,         ,             ,          ,           ,      82.66 per execution
     58, CAPSTONE  , STAT, table scans (short tables)                                ,             6,        .41,         ,             ,          ,           ,        .07 per execution
     58, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     58, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     58, CAPSTONE  , STAT, table scan rows gotten                                    ,      10001576,    678.92k,         ,             ,          ,           ,    114.96k per execution
     58, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10001576,    678.92k,         ,             ,          ,           ,    114.96k per execution
     58, CAPSTONE  , STAT, table scan blocks gotten                                  ,          7100,     481.96,         ,             ,          ,           ,      81.61 per execution
     58, CAPSTONE  , STAT, table fetch by rowid                                      ,            32,       2.17,         ,             ,          ,           ,        .37 per execution
     58, CAPSTONE  , STAT, cluster key scans                                         ,            13,        .88,         ,             ,          ,           ,        .15 per execution
     58, CAPSTONE  , STAT, cluster key scan block gets                               ,            19,       1.29,         ,             ,          ,           ,        .22 per execution
     58, CAPSTONE  , STAT, rows fetched via callback                                 ,             7,        .48,         ,             ,          ,           ,        .08 per execution
     58, CAPSTONE  , STAT, index fetch by key                                        ,            26,       1.76,         ,             ,          ,           ,         .3 per execution
     58, CAPSTONE  , STAT, index scans kdiixs1                                       ,            42,       2.85,         ,             ,          ,           ,        .48 per execution
     58, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             2,        .14,         ,             ,          ,           ,        .02 per execution
     58, CAPSTONE  , STAT, session cursor cache hits                                 ,            73,       4.96,         ,             ,          ,           ,         51 softparses avoided thanks to cursor cache
     58, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     58, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .27,         ,             ,          ,           ,        .05 % buffer gets avoided thanks to buffer pin caching
     58, CAPSTONE  , STAT, buffer is not pinned count                                ,           176,      11.95,         ,             ,          ,           ,       2.02 per execution
     58, CAPSTONE  , STAT, workarea executions - optimal                             ,             9,        .61,         ,             ,          ,           ,         .1 per execution
     58, CAPSTONE  , STAT, parse time cpu                                            ,             4,        .27,         ,             ,          ,           ,       40ms total parse time CPU
     58, CAPSTONE  , STAT, parse time elapsed                                        ,            12,        .81,         ,             ,          ,           ,      120ms total parse time elapsed
     58, CAPSTONE  , STAT, parse count (total)                                       ,            22,       1.49,         ,             ,          ,           ,          2 softparses per hardparse
     58, CAPSTONE  , STAT, parse count (hard)                                        ,            11,        .75,         ,             ,          ,           ,        .13 per execution
     58, CAPSTONE  , STAT, execute count                                             ,            87,       5.91,         ,             ,          ,           ,       3.95 executions per parse
     58, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4522,     306.96,         ,             ,          ,           ,      904.4 bytes per roundtrip
     58, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           515,      34.96,         ,             ,          ,           ,        103 bytes per roundtrip
     58, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .34,         ,             ,          ,           ,        .06 per execution
     58, CAPSTONE  , STAT, sorts (memory)                                            ,            11,        .75,         ,             ,          ,           ,        .13 per execution
     58, CAPSTONE  , STAT, sorts (rows)                                              ,            13,        .88,         ,             ,          ,           ,        .15 per execution
     58, CAPSTONE  , TIME, hard parse elapsed time                                   ,        120423,     8.17ms,      .8%, [#         ],          ,           , 
     58, CAPSTONE  , TIME, parse time elapsed                                        ,        121047,     8.22ms,      .8%, [#         ],          ,           , 
     58, CAPSTONE  , TIME, DB CPU                                                    ,       1457741,    98.95ms,     9.9%, [@         ],          ,           , 
     58, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3556537,   241.42ms,    24.1%, [###       ],          ,           , 
     58, CAPSTONE  , TIME, DB time                                                   ,       3567788,   242.19ms,    24.2%, [###       ],          ,           ,      -1.19 % unaccounted time
     58, CAPSTONE  , WAIT, db file sequential read                                   ,         28913,     1.96ms,      .2%, [          ],        18,       1.22,     1.61ms average wait
     58, CAPSTONE  , WAIT, db file scattered read                                    ,            42,     2.85us,      .0%, [          ],         2,        .14,       21us average wait
     58, CAPSTONE  , WAIT, direct path read                                          ,       2013735,   136.69ms,    13.7%, [WW        ],        96,       6.52,    20.98ms average wait
     58, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            17,     1.15us,      .0%, [          ],         5,        .34,      3.4us average wait
     58, CAPSTONE  , WAIT, SQL*Net message from client                               ,      11338818,   769.69ms,    77.0%, [WWWWWWWW  ],         5,        .34,      2.27s average wait
     58, CAPSTONE  , WAIT, events in waitclass Other                                 ,           610,    41.41us,      .0%, [          ],        26,       1.76,    23.46us average wait
 

 
