
	8K_800X_NOCOMPRESS_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     45, CAPSTONE  , STAT, physical reads direct                                     ,         28759,      1.96k,         ,             ,          ,           ,      143.8 per execution
     45, CAPSTONE  , STAT, physical read IO requests                                 ,           304,      20.75,         ,             ,          ,           ,    777.05k bytes per request
     45, CAPSTONE  , STAT, physical read bytes                                       ,     236224512,     16.12M,         ,             ,          ,           ,      1.18M per execution
     45, CAPSTONE  , STAT, free buffer requested                                     ,            77,       5.26,         ,             ,          ,           ,        .39 per execution
     45, CAPSTONE  , STAT, physical reads cache prefetch                             ,             8,        .55,         ,             ,          ,           ,        .04 per execution
     45, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            46,       3.14,         ,             ,          ,           ,        .23 per execution
     45, CAPSTONE  , STAT, calls to kcmgcs                                           ,            73,       4.98,         ,             ,          ,           ,        .37 per execution
     45, CAPSTONE  , STAT, calls to kcmgas                                           ,             2,        .14,         ,             ,          ,           ,        .01 per execution
     45, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,           228,      15.56,         ,             ,          ,           ,       1.14 per execution
     45, CAPSTONE  , STAT, file io service time                                      ,          1368,      93.38,         ,             ,          ,           ,      4.5us bad guess of IO service time per IO request
     45, CAPSTONE  , STAT, file io wait time                                         ,       2426959,    165.67k,         ,             ,          ,           ,     7.98ms bad guess of IO wait time per IO request
     45, CAPSTONE  , STAT, Number of read IOs issued                                 ,           235,      16.04,         ,             ,          ,           ,       1.18 per execution
     45, CAPSTONE  , STAT, no work - consistent read gets                            ,         29112,      1.99k,         ,             ,          ,           ,     145.56 per execution
     45, CAPSTONE  , STAT, table scans (short tables)                                ,            15,       1.02,         ,             ,          ,           ,        .08 per execution
     45, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     45, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     45, CAPSTONE  , STAT, table scan rows gotten                                    ,      10003561,    682.85k,         ,             ,          ,           ,     50.02k per execution
     45, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10003561,    682.85k,         ,             ,          ,           ,     50.02k per execution
     45, CAPSTONE  , STAT, table scan blocks gotten                                  ,         28852,      1.97k,         ,             ,          ,           ,     144.26 per execution
     45, CAPSTONE  , STAT, table fetch by rowid                                      ,            83,       5.67,         ,             ,          ,           ,        .42 per execution
     45, CAPSTONE  , STAT, cluster key scans                                         ,            71,       4.85,         ,             ,          ,           ,        .36 per execution
     45, CAPSTONE  , STAT, cluster key scan block gets                               ,            84,       5.73,         ,             ,          ,           ,        .42 per execution
     45, CAPSTONE  , STAT, rows fetched via callback                                 ,            10,        .68,         ,             ,          ,           ,        .05 per execution
     45, CAPSTONE  , STAT, index fetch by key                                        ,            94,       6.42,         ,             ,          ,           ,        .47 per execution
     45, CAPSTONE  , STAT, index scans kdiixs1                                       ,            92,       6.28,         ,             ,          ,           ,        .46 per execution
     45, CAPSTONE  , STAT, CCursor + sql area evicted                                ,            10,        .68,         ,             ,          ,           ,        .05 per execution
     45, CAPSTONE  , STAT, session cursor cache hits                                 ,           183,      12.49,         ,             ,          ,           ,        158 softparses avoided thanks to cursor cache
     45, CAPSTONE  , STAT, session cursor cache count                                ,            -1,       -.07,         ,             ,          ,           ,       -.01 per execution
     45, CAPSTONE  , STAT, cursor authentications                                    ,             2,        .14,         ,             ,          ,           ,        .01 per execution
     45, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .27,         ,             ,          ,           ,        .01 % buffer gets avoided thanks to buffer pin caching
     45, CAPSTONE  , STAT, buffer is not pinned count                                ,           486,      33.17,         ,             ,          ,           ,       2.43 per execution
     45, CAPSTONE  , STAT, workarea executions - optimal                             ,            31,       2.12,         ,             ,          ,           ,        .16 per execution
     45, CAPSTONE  , STAT, parse time cpu                                            ,             6,        .41,         ,             ,          ,           ,       60ms total parse time CPU
     45, CAPSTONE  , STAT, parse time elapsed                                        ,             7,        .48,         ,             ,          ,           ,       70ms total parse time elapsed
     45, CAPSTONE  , STAT, parse count (total)                                       ,            25,       1.71,         ,             ,          ,           ,       1.39 softparses per hardparse
     45, CAPSTONE  , STAT, parse count (hard)                                        ,            18,       1.23,         ,             ,          ,           ,        .09 per execution
     45, CAPSTONE  , STAT, execute count                                             ,           200,      13.65,         ,             ,          ,           ,          8 executions per parse
     45, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4522,     308.68,         ,             ,          ,           ,      904.4 bytes per roundtrip
     45, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           514,      35.09,         ,             ,          ,           ,      102.8 bytes per roundtrip
     45, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .34,         ,             ,          ,           ,        .03 per execution
     45, CAPSTONE  , STAT, sorts (memory)                                            ,            56,       3.82,         ,             ,          ,           ,        .28 per execution
     45, CAPSTONE  , STAT, sorts (rows)                                              ,           506,      34.54,         ,             ,          ,           ,       2.53 per execution
     45, CAPSTONE  , TIME, hard parse elapsed time                                   ,         57856,     3.95ms,      .4%, [          ],          ,           , 
     45, CAPSTONE  , TIME, repeated bind elapsed time                                ,           158,    10.79us,      .0%, [          ],          ,           , 
     45, CAPSTONE  , TIME, parse time elapsed                                        ,         59145,     4.04ms,      .4%, [          ],          ,           , 
     45, CAPSTONE  , TIME, DB CPU                                                    ,       1561910,   106.62ms,    10.7%, [@@        ],          ,           , 
     45, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3945486,   269.32ms,    26.9%, [###       ],          ,           , 
     45, CAPSTONE  , TIME, DB time                                                   ,       3964480,   270.62ms,    27.1%, [###       ],          ,           ,       3.58 % unaccounted time
     45, CAPSTONE  , WAIT, db file sequential read                                   ,         92197,     6.29ms,      .6%, [W         ],        67,       4.57,     1.38ms average wait
     45, CAPSTONE  , WAIT, db file scattered read                                    ,          1025,    69.97us,      .0%, [          ],         2,        .14,    512.5us average wait
     45, CAPSTONE  , WAIT, direct path read                                          ,       2339744,   159.71ms,    16.0%, [WW        ],       235,      16.04,     9.96ms average wait
     45, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            18,     1.23us,      .0%, [          ],         5,        .34,      3.6us average wait
     45, CAPSTONE  , WAIT, SQL*Net message from client                               ,      10160741,   693.58ms,    69.4%, [WWWWWWW   ],         5,        .34,      2.03s average wait
     45, CAPSTONE  , WAIT, events in waitclass Other                                 ,           590,    40.27us,      .0%, [          ],        22,        1.5,    26.82us average wait
 
	PC_32K_800X_SORT_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     45, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .33,         ,             ,          ,           ,        .04 per execution
     45, CAPSTONE  , STAT, opened cursors cumulative                                 ,           114,        7.6,         ,             ,          ,           ,          1 per execution
     45, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.07,         ,             ,          ,           ,         -1 actual value in end of snapshot
     45, CAPSTONE  , STAT, user calls                                                ,             8,        .53,         ,             ,          ,           ,        .07 per execution
     45, CAPSTONE  , STAT, recursive calls                                           ,           215,      14.33,         ,             ,          ,           ,    93.02us recursive CPU per recursive call
     45, CAPSTONE  , STAT, recursive cpu usage                                       ,             2,        .13,         ,             ,          ,           ,       20ms total recursive CPU usage
     45, CAPSTONE  , STAT, session logical reads                                     ,          7477,     498.32,         ,             ,          ,           ,      7.48k total buffer visits
     45, CAPSTONE  , STAT, CPU used when call started                                ,            30,          2,         ,             ,          ,           ,      300ms total CPU used when call started
     45, CAPSTONE  , STAT, CPU used by this session                                  ,           170,      11.33,         ,             ,          ,           ,       1.7s total CPU used by this session
     45, CAPSTONE  , STAT, DB time                                                   ,           401,      26.73,         ,             ,          ,           ,       3.52 per execution
     45, CAPSTONE  , STAT, user I/O wait time                                        ,           233,      15.53,         ,             ,          ,           ,       2.04 per execution
     45, CAPSTONE  , STAT, non-idle wait time                                        ,           234,       15.6,         ,             ,          ,           ,       2.05 per execution
     45, CAPSTONE  , STAT, non-idle wait count                                       ,           159,       10.6,         ,             ,          ,           ,       1.39 per execution
     45, CAPSTONE  , STAT, process last non-idle time                                ,            57,        3.8,         ,             ,          ,           ,         .5 per execution
     45, CAPSTONE  , STAT, session uga memory                                        ,        -19600,     -1.31k,         ,             ,          ,           ,     -19.6k actual value in end of snapshot
     45, CAPSTONE  , STAT, session pga memory                                        ,       -131072,     -8.74k,         ,             ,          ,           ,   -131.07k actual value in end of snapshot
     45, CAPSTONE  , STAT, enqueue requests                                          ,             9,         .6,         ,             ,          ,           ,        .08 per execution
     45, CAPSTONE  , STAT, enqueue releases                                          ,             9,         .6,         ,             ,          ,           ,        .08 per execution
     45, CAPSTONE  , STAT, physical read total IO requests                           ,           142,       9.46,         ,             ,          ,           ,      1.64M bytes per request
     45, CAPSTONE  , STAT, physical read total multi block requests                  ,            96,        6.4,         ,             ,          ,           ,         46 total single block read requests
     45, CAPSTONE  , STAT, physical read total bytes                                 ,     232235008,     15.48M,         ,             ,          ,           ,      2.04M per execution
     45, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     232235008,     15.48M,         ,             ,          ,           ,      2.04M per execution
     45, CAPSTONE  , STAT, db block gets                                             ,             4,        .27,         ,             ,          ,           ,        .04 per execution
     45, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .27,         ,             ,          ,           ,        .04 per execution
     45, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             4,        .27,         ,             ,          ,           ,        .04 per execution
     45, CAPSTONE  , STAT, consistent gets                                           ,          7473,     498.05,         ,             ,          ,           ,      65.55 per execution
     45, CAPSTONE  , STAT, consistent gets from cache                                ,           398,      26.53,         ,             ,          ,           ,       3.49 per execution
     45, CAPSTONE  , STAT, consistent gets pin                                       ,           217,      14.46,         ,             ,          ,           ,        1.9 per execution
     45, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           183,       12.2,         ,             ,          ,           ,       1.61 per execution
     45, CAPSTONE  , STAT, consistent gets examination                               ,           181,      12.06,         ,             ,          ,           ,       1.59 per execution
     45, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,           169,      11.26,         ,             ,          ,           ,       1.48 per execution
     45, CAPSTONE  , STAT, consistent gets direct                                    ,          7075,     471.53,         ,             ,          ,           ,      62.06 per execution
     45, CAPSTONE  , STAT, logical read bytes from cache                             ,       3588096,    239.14k,         ,             ,          ,           ,     31.47k per execution
     45, CAPSTONE  , STAT, physical reads                                            ,          7121,     474.59,         ,             ,          ,           ,      62.46 per execution
     45, CAPSTONE  , STAT, physical reads cache                                      ,            46,       3.07,         ,             ,          ,           ,         .4 per execution
     45, CAPSTONE  , STAT, physical reads direct                                     ,          7075,     471.53,         ,             ,          ,           ,      62.06 per execution
     45, CAPSTONE  , STAT, physical read IO requests                                 ,           142,       9.46,         ,             ,          ,           ,      1.64M bytes per request
     45, CAPSTONE  , STAT, physical read bytes                                       ,     232235008,     15.48M,         ,             ,          ,           ,      2.04M per execution
     45, CAPSTONE  , STAT, free buffer requested                                     ,            46,       3.07,         ,             ,          ,           ,         .4 per execution
     45, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            20,       1.33,         ,             ,          ,           ,        .18 per execution
     45, CAPSTONE  , STAT, calls to kcmgcs                                           ,            19,       1.27,         ,             ,          ,           ,        .17 per execution
     45, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,           135,          9,         ,             ,          ,           ,       1.18 per execution
     45, CAPSTONE  , STAT, file io service time                                      ,          1066,      71.05,         ,             ,          ,           ,     7.51us bad guess of IO service time per IO request
     45, CAPSTONE  , STAT, file io wait time                                         ,       2332828,    155.48k,         ,             ,          ,           ,    16.43ms bad guess of IO wait time per IO request
     45, CAPSTONE  , STAT, Number of read IOs issued                                 ,            96,        6.4,         ,             ,          ,           ,        .84 per execution
     45, CAPSTONE  , STAT, no work - consistent read gets                            ,          7269,     484.46,         ,             ,          ,           ,      63.76 per execution
     45, CAPSTONE  , STAT, table scans (short tables)                                ,             5,        .33,         ,             ,          ,           ,        .04 per execution
     45, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     45, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     45, CAPSTONE  , STAT, table scan rows gotten                                    ,      10001945,     666.6k,         ,             ,          ,           ,     87.74k per execution
     45, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10001945,     666.6k,         ,             ,          ,           ,     87.74k per execution
     45, CAPSTONE  , STAT, table scan blocks gotten                                  ,          7110,     473.86,         ,             ,          ,           ,      62.37 per execution
     45, CAPSTONE  , STAT, table fetch by rowid                                      ,            56,       3.73,         ,             ,          ,           ,        .49 per execution
     45, CAPSTONE  , STAT, cluster key scans                                         ,            49,       3.27,         ,             ,          ,           ,        .43 per execution
     45, CAPSTONE  , STAT, cluster key scan block gets                               ,            53,       3.53,         ,             ,          ,           ,        .46 per execution
     45, CAPSTONE  , STAT, rows fetched via callback                                 ,             6,         .4,         ,             ,          ,           ,        .05 per execution
     45, CAPSTONE  , STAT, index fetch by key                                        ,            61,       4.07,         ,             ,          ,           ,        .54 per execution
     45, CAPSTONE  , STAT, index scans kdiixs1                                       ,            54,        3.6,         ,             ,          ,           ,        .47 per execution
     45, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             9,         .6,         ,             ,          ,           ,        .08 per execution
     45, CAPSTONE  , STAT, session cursor cache hits                                 ,           113,       7.53,         ,             ,          ,           ,        112 softparses avoided thanks to cursor cache
     45, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .27,         ,             ,          ,           ,        .05 % buffer gets avoided thanks to buffer pin caching
     45, CAPSTONE  , STAT, buffer is not pinned count                                ,           295,      19.66,         ,             ,          ,           ,       2.59 per execution
     45, CAPSTONE  , STAT, workarea executions - optimal                             ,            17,       1.13,         ,             ,          ,           ,        .15 per execution
     45, CAPSTONE  , STAT, parse time cpu                                            ,             2,        .13,         ,             ,          ,           ,       20ms total parse time CPU
     45, CAPSTONE  , STAT, parse time elapsed                                        ,             2,        .13,         ,             ,          ,           ,       20ms total parse time elapsed
     45, CAPSTONE  , STAT, parse count (total)                                       ,             1,        .07,         ,             ,          ,           ,        .11 softparses per hardparse
     45, CAPSTONE  , STAT, parse count (hard)                                        ,             9,         .6,         ,             ,          ,           ,        .08 per execution
     45, CAPSTONE  , STAT, execute count                                             ,           114,        7.6,         ,             ,          ,           ,        114 executions per parse
     45, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4504,     300.18,         ,             ,          ,           ,      900.8 bytes per roundtrip
     45, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           306,      20.39,         ,             ,          ,           ,       61.2 bytes per roundtrip
     45, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .33,         ,             ,          ,           ,        .04 per execution
     45, CAPSTONE  , STAT, sorts (memory)                                            ,            41,       2.73,         ,             ,          ,           ,        .36 per execution
     45, CAPSTONE  , STAT, sorts (rows)                                              ,           494,      32.92,         ,             ,          ,           ,       4.33 per execution
     45, CAPSTONE  , TIME, hard parse elapsed time                                   ,         21485,     1.43ms,      .1%, [          ],          ,           , 
     45, CAPSTONE  , TIME, repeated bind elapsed time                                ,           112,     7.46us,      .0%, [          ],          ,           , 
     45, CAPSTONE  , TIME, parse time elapsed                                        ,         22316,     1.49ms,      .1%, [          ],          ,           , 
     45, CAPSTONE  , TIME, DB CPU                                                    ,       1703047,    113.5ms,    11.4%, [@@        ],          ,           , 
     45, CAPSTONE  , TIME, sql execute elapsed time                                  ,       4010538,   267.29ms,    26.7%, [###       ],          ,           , 
     45, CAPSTONE  , TIME, DB time                                                   ,       4014502,   267.55ms,    26.8%, [###       ],          ,           ,      -1.66 % unaccounted time
     45, CAPSTONE  , WAIT, db file sequential read                                   ,           614,    40.92us,      .0%, [          ],        46,       3.07,    13.35us average wait
     45, CAPSTONE  , WAIT, direct path read                                          ,       2335365,   155.64ms,    15.6%, [WW        ],        96,        6.4,    24.33ms average wait
     45, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            15,        1us,      .0%, [          ],         5,        .33,        3us average wait
     45, CAPSTONE  , WAIT, SQL*Net message from client                               ,      11238516,   749.01ms,    74.9%, [WWWWWWWW  ],         5,        .33,      2.25s average wait
     45, CAPSTONE  , WAIT, events in waitclass Other                                 ,           719,    47.92us,      .0%, [          ],        12,         .8,    59.92us average wait
 
	PC_32K_800X_SORT_NORM_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     45, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .34,         ,             ,          ,           ,        .03 per execution
     45, CAPSTONE  , STAT, opened cursors cumulative                                 ,           199,      13.72,         ,             ,          ,           ,          1 per execution
     45, CAPSTONE  , STAT, user calls                                                ,             8,        .55,         ,             ,          ,           ,        .04 per execution
     45, CAPSTONE  , STAT, recursive calls                                           ,           404,      27.86,         ,             ,          ,           ,   123.76us recursive CPU per recursive call
     45, CAPSTONE  , STAT, recursive cpu usage                                       ,             5,        .34,         ,             ,          ,           ,       50ms total recursive CPU usage
     45, CAPSTONE  , STAT, session logical reads                                     ,          7753,     534.71,         ,             ,          ,           ,      7.76k total buffer visits
     45, CAPSTONE  , STAT, CPU used when call started                                ,           167,      11.52,         ,             ,          ,           ,      1.67s total CPU used when call started
     45, CAPSTONE  , STAT, CPU used by this session                                  ,           147,      10.14,         ,             ,          ,           ,      1.47s total CPU used by this session
     45, CAPSTONE  , STAT, DB time                                                   ,           658,      45.38,         ,             ,          ,           ,       3.31 per execution
     45, CAPSTONE  , STAT, user I/O wait time                                        ,           492,      33.93,         ,             ,          ,           ,       2.47 per execution
     45, CAPSTONE  , STAT, non-idle wait time                                        ,           492,      33.93,         ,             ,          ,           ,       2.47 per execution
     45, CAPSTONE  , STAT, non-idle wait count                                       ,           194,      13.38,         ,             ,          ,           ,        .97 per execution
     45, CAPSTONE  , STAT, process last non-idle time                                ,           137,       9.45,         ,             ,          ,           ,        .69 per execution
     45, CAPSTONE  , STAT, session uga memory max                                    ,        461544,     31.83k,         ,             ,          ,           ,    461.54k actual value in end of snapshot
     45, CAPSTONE  , STAT, enqueue requests                                          ,            17,       1.17,         ,             ,          ,           ,        .09 per execution
     45, CAPSTONE  , STAT, enqueue releases                                          ,            17,       1.17,         ,             ,          ,           ,        .09 per execution
     45, CAPSTONE  , STAT, physical read total IO requests                           ,           161,       11.1,         ,             ,          ,           ,      1.44M bytes per request
     45, CAPSTONE  , STAT, physical read total multi block requests                  ,            96,       6.62,         ,             ,          ,           ,         65 total single block read requests
     45, CAPSTONE  , STAT, physical read total bytes                                 ,     232030208,        16M,         ,             ,          ,           ,      1.17M per execution
     45, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     232030208,        16M,         ,             ,          ,           ,      1.17M per execution
     45, CAPSTONE  , STAT, db block gets                                             ,             4,        .28,         ,             ,          ,           ,        .02 per execution
     45, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .28,         ,             ,          ,           ,        .02 per execution
     45, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             4,        .28,         ,             ,          ,           ,        .02 per execution
     45, CAPSTONE  , STAT, consistent gets                                           ,          7749,     534.43,         ,             ,          ,           ,      38.94 per execution
     45, CAPSTONE  , STAT, consistent gets from cache                                ,           687,      47.38,         ,             ,          ,           ,       3.45 per execution
     45, CAPSTONE  , STAT, consistent gets pin                                       ,           402,      27.73,         ,             ,          ,           ,       2.02 per execution
     45, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           350,      24.14,         ,             ,          ,           ,       1.76 per execution
     45, CAPSTONE  , STAT, consistent gets examination                               ,           285,      19.66,         ,             ,          ,           ,       1.43 per execution
     45, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,           272,      18.76,         ,             ,          ,           ,       1.37 per execution
     45, CAPSTONE  , STAT, consistent gets direct                                    ,          7062,     487.05,         ,             ,          ,           ,      35.49 per execution
     45, CAPSTONE  , STAT, logical read bytes from cache                             ,       5955584,    410.74k,         ,             ,          ,           ,     29.93k per execution
     45, CAPSTONE  , STAT, physical reads                                            ,          7135,     492.08,         ,             ,          ,           ,      35.85 per execution
     45, CAPSTONE  , STAT, physical reads cache                                      ,            73,       5.03,         ,             ,          ,           ,        .37 per execution
     45, CAPSTONE  , STAT, physical reads direct                                     ,          7062,     487.05,         ,             ,          ,           ,      35.49 per execution
     45, CAPSTONE  , STAT, physical read IO requests                                 ,           161,       11.1,         ,             ,          ,           ,      1.44M bytes per request
     45, CAPSTONE  , STAT, physical read bytes                                       ,     232030208,        16M,         ,             ,          ,           ,      1.17M per execution
     45, CAPSTONE  , STAT, free buffer requested                                     ,            73,       5.03,         ,             ,          ,           ,        .37 per execution
     45, CAPSTONE  , STAT, physical reads cache prefetch                             ,             8,        .55,         ,             ,          ,           ,        .04 per execution
     45, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            32,       2.21,         ,             ,          ,           ,        .16 per execution
     45, CAPSTONE  , STAT, calls to kcmgcs                                           ,            65,       4.48,         ,             ,          ,           ,        .33 per execution
     45, CAPSTONE  , STAT, calls to kcmgas                                           ,             2,        .14,         ,             ,          ,           ,        .01 per execution
     45, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,           227,      15.66,         ,             ,          ,           ,       1.14 per execution
     45, CAPSTONE  , STAT, file io service time                                      ,          1117,      77.04,         ,             ,          ,           ,     6.94us bad guess of IO service time per IO request
     45, CAPSTONE  , STAT, file io wait time                                         ,       4922505,    339.49k,         ,             ,          ,           ,    30.57ms bad guess of IO wait time per IO request
     45, CAPSTONE  , STAT, Number of read IOs issued                                 ,            96,       6.62,         ,             ,          ,           ,        .48 per execution
     45, CAPSTONE  , STAT, no work - consistent read gets                            ,          7393,     509.88,         ,             ,          ,           ,      37.15 per execution
     45, CAPSTONE  , STAT, table scans (short tables)                                ,            11,        .76,         ,             ,          ,           ,        .06 per execution
     45, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     45, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     45, CAPSTONE  , STAT, table scan rows gotten                                    ,      10003521,    689.92k,         ,             ,          ,           ,     50.27k per execution
     45, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10003521,    689.92k,         ,             ,          ,           ,     50.27k per execution
     45, CAPSTONE  , STAT, table scan blocks gotten                                  ,          7135,     492.08,         ,             ,          ,           ,      35.85 per execution
     45, CAPSTONE  , STAT, table fetch by rowid                                      ,            83,       5.72,         ,             ,          ,           ,        .42 per execution
     45, CAPSTONE  , STAT, cluster key scans                                         ,            70,       4.83,         ,             ,          ,           ,        .35 per execution
     45, CAPSTONE  , STAT, cluster key scan block gets                               ,            83,       5.72,         ,             ,          ,           ,        .42 per execution
     45, CAPSTONE  , STAT, rows fetched via callback                                 ,            10,        .69,         ,             ,          ,           ,        .05 per execution
     45, CAPSTONE  , STAT, index fetch by key                                        ,            93,       6.41,         ,             ,          ,           ,        .47 per execution
     45, CAPSTONE  , STAT, index scans kdiixs1                                       ,            92,       6.35,         ,             ,          ,           ,        .46 per execution
     45, CAPSTONE  , STAT, CCursor + sql area evicted                                ,            11,        .76,         ,             ,          ,           ,        .06 per execution
     45, CAPSTONE  , STAT, session cursor cache hits                                 ,           186,      12.83,         ,             ,          ,           ,        165 softparses avoided thanks to cursor cache
     45, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     45, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .28,         ,             ,          ,           ,        .05 % buffer gets avoided thanks to buffer pin caching
     45, CAPSTONE  , STAT, buffer is not pinned count                                ,           475,      32.76,         ,             ,          ,           ,       2.39 per execution
     45, CAPSTONE  , STAT, workarea executions - optimal                             ,            31,       2.14,         ,             ,          ,           ,        .16 per execution
     45, CAPSTONE  , STAT, parse time cpu                                            ,             6,        .41,         ,             ,          ,           ,       60ms total parse time CPU
     45, CAPSTONE  , STAT, parse time elapsed                                        ,            17,       1.17,         ,             ,          ,           ,      170ms total parse time elapsed
     45, CAPSTONE  , STAT, parse count (total)                                       ,            21,       1.45,         ,             ,          ,           ,       1.31 softparses per hardparse
     45, CAPSTONE  , STAT, parse count (hard)                                        ,            16,        1.1,         ,             ,          ,           ,        .08 per execution
     45, CAPSTONE  , STAT, execute count                                             ,           199,      13.72,         ,             ,          ,           ,       9.48 executions per parse
     45, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4522,     311.87,         ,             ,          ,           ,      904.4 bytes per roundtrip
     45, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           515,      35.52,         ,             ,          ,           ,        103 bytes per roundtrip
     45, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .34,         ,             ,          ,           ,        .03 per execution
     45, CAPSTONE  , STAT, sorts (memory)                                            ,            56,       3.86,         ,             ,          ,           ,        .28 per execution
     45, CAPSTONE  , STAT, sorts (rows)                                              ,           506,       34.9,         ,             ,          ,           ,       2.54 per execution
     45, CAPSTONE  , TIME, hard parse elapsed time                                   ,        171192,    11.81ms,     1.2%, [#         ],          ,           , 
     45, CAPSTONE  , TIME, repeated bind elapsed time                                ,           176,    12.14us,      .0%, [          ],          ,           , 
     45, CAPSTONE  , TIME, parse time elapsed                                        ,        172039,    11.87ms,     1.2%, [#         ],          ,           , 
     45, CAPSTONE  , TIME, DB CPU                                                    ,       1477597,   101.91ms,    10.2%, [@         ],          ,           , 
     45, CAPSTONE  , TIME, sql execute elapsed time                                  ,       6565593,   452.81ms,    45.3%, [#####     ],          ,           , 
     45, CAPSTONE  , TIME, DB time                                                   ,       6585044,   454.16ms,    45.4%, [#####     ],          ,           ,      -4.71 % unaccounted time
     45, CAPSTONE  , WAIT, db file sequential read                                   ,         19490,     1.34ms,      .1%, [          ],        63,       4.34,   309.37us average wait
     45, CAPSTONE  , WAIT, db file scattered read                                    ,            80,     5.52us,      .0%, [          ],         2,        .14,       40us average wait
     45, CAPSTONE  , WAIT, direct path read                                          ,       4905979,   338.35ms,    33.8%, [WWWW      ],        96,       6.62,     51.1ms average wait
     45, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            14,      .97us,      .0%, [          ],         5,        .34,      2.8us average wait
     45, CAPSTONE  , WAIT, SQL*Net message from client                               ,       8597530,   592.95ms,    59.3%, [WWWWWW    ],         5,        .34,      1.72s average wait
     45, CAPSTONE  , WAIT, events in waitclass Other                                 ,           882,    60.83us,      .0%, [          ],        28,       1.93,     31.5us average wait
 

 
