	8K_800X_NOCOMPRESS_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     61, CAPSTONE  , STAT, physical read IO requests                                 ,           293,       19.5,         ,             ,          ,           ,    805.92k bytes per request
     61, CAPSTONE  , STAT, physical read bytes                                       ,     236134400,     15.71M,         ,             ,          ,           ,      1.31M per execution
     61, CAPSTONE  , STAT, free buffer requested                                     ,            66,       4.39,         ,             ,          ,           ,        .37 per execution
     61, CAPSTONE  , STAT, physical reads cache prefetch                             ,             8,        .53,         ,             ,          ,           ,        .04 per execution
     61, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            26,       1.73,         ,             ,          ,           ,        .14 per execution
     61, CAPSTONE  , STAT, calls to kcmgcs                                           ,            31,       2.06,         ,             ,          ,           ,        .17 per execution
     61, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,           204,      13.58,         ,             ,          ,           ,       1.13 per execution
     61, CAPSTONE  , STAT, file io service time                                      ,          1302,      86.65,         ,             ,          ,           ,     4.44us bad guess of IO service time per IO request
     61, CAPSTONE  , STAT, file io wait time                                         ,       2532721,    168.55k,         ,             ,          ,           ,     8.64ms bad guess of IO wait time per IO request
     61, CAPSTONE  , STAT, Number of read IOs issued                                 ,           235,      15.64,         ,             ,          ,           ,       1.31 per execution
     61, CAPSTONE  , STAT, no work - consistent read gets                            ,         29092,      1.94k,         ,             ,          ,           ,     161.62 per execution
     61, CAPSTONE  , STAT, IMU Flushes                                               ,             3,         .2,         ,             ,          ,           ,        .02 per execution
     61, CAPSTONE  , STAT, IMU contention                                            ,             3,         .2,         ,             ,          ,           ,        .02 per execution
     61, CAPSTONE  , STAT, table scans (short tables)                                ,            11,        .73,         ,             ,          ,           ,        .06 per execution
     61, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     61, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     61, CAPSTONE  , STAT, table scan rows gotten                                    ,      10003521,    665.72k,         ,             ,          ,           ,     55.58k per execution
     61, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10003521,    665.72k,         ,             ,          ,           ,     55.58k per execution
     61, CAPSTONE  , STAT, table scan blocks gotten                                  ,         28832,      1.92k,         ,             ,          ,           ,     160.18 per execution
     61, CAPSTONE  , STAT, table fetch by rowid                                      ,            87,       5.79,         ,             ,          ,           ,        .48 per execution
     61, CAPSTONE  , STAT, cluster key scans                                         ,            71,       4.72,         ,             ,          ,           ,        .39 per execution
     61, CAPSTONE  , STAT, cluster key scan block gets                               ,            84,       5.59,         ,             ,          ,           ,        .47 per execution
     61, CAPSTONE  , STAT, rows fetched via callback                                 ,            10,        .67,         ,             ,          ,           ,        .06 per execution
     61, CAPSTONE  , STAT, index fetch by key                                        ,            94,       6.26,         ,             ,          ,           ,        .52 per execution
     61, CAPSTONE  , STAT, index scans kdiixs1                                       ,            88,       5.86,         ,             ,          ,           ,        .49 per execution
     61, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             9,         .6,         ,             ,          ,           ,        .05 per execution
     61, CAPSTONE  , STAT, session cursor cache hits                                 ,           177,      11.78,         ,             ,          ,           ,        173 softparses avoided thanks to cursor cache
     61, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     61, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .27,         ,             ,          ,           ,        .01 % buffer gets avoided thanks to buffer pin caching
     61, CAPSTONE  , STAT, buffer is not pinned count                                ,           482,      32.08,         ,             ,          ,           ,       2.68 per execution
     61, CAPSTONE  , STAT, workarea executions - optimal                             ,            33,        2.2,         ,             ,          ,           ,        .18 per execution
     61, CAPSTONE  , STAT, parse time cpu                                            ,             5,        .33,         ,             ,          ,           ,       50ms total parse time CPU
     61, CAPSTONE  , STAT, parse time elapsed                                        ,            20,       1.33,         ,             ,          ,           ,      200ms total parse time elapsed
     61, CAPSTONE  , STAT, parse count (total)                                       ,             4,        .27,         ,             ,          ,           ,        .33 softparses per hardparse
     61, CAPSTONE  , STAT, parse count (hard)                                        ,            12,         .8,         ,             ,          ,           ,        .07 per execution
     61, CAPSTONE  , STAT, execute count                                             ,           180,      11.98,         ,             ,          ,           ,         45 executions per parse
     61, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4522,     300.93,         ,             ,          ,           ,      904.4 bytes per roundtrip
     61, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           506,      33.67,         ,             ,          ,           ,      101.2 bytes per roundtrip
     61, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .33,         ,             ,          ,           ,        .03 per execution
     61, CAPSTONE  , STAT, sorts (memory)                                            ,            58,       3.86,         ,             ,          ,           ,        .32 per execution
     61, CAPSTONE  , STAT, sorts (rows)                                              ,           526,         35,         ,             ,          ,           ,       2.92 per execution
     61, CAPSTONE  , TIME, hard parse elapsed time                                   ,        193897,     12.9ms,     1.3%, [#         ],          ,           , 
     61, CAPSTONE  , TIME, repeated bind elapsed time                                ,           267,    17.77us,      .0%, [          ],          ,           , 
     61, CAPSTONE  , TIME, parse time elapsed                                        ,        195128,    12.99ms,     1.3%, [#         ],          ,           , 
     61, CAPSTONE  , TIME, DB CPU                                                    ,       1475175,    98.17ms,     9.8%, [@         ],          ,           , 
     61, CAPSTONE  , TIME, sql execute elapsed time                                  ,       5087314,   338.55ms,    33.9%, [####      ],          ,           , 
     61, CAPSTONE  , TIME, DB time                                                   ,       5109976,   340.06ms,    34.0%, [####      ],          ,           ,      -4.73 % unaccounted time
     61, CAPSTONE  , WAIT, Disk file operations I/O                                  ,            26,     1.73us,      .0%, [          ],         1,        .07,       26us average wait
     61, CAPSTONE  , WAIT, db file sequential read                                   ,        123333,     8.21ms,      .8%, [W         ],        56,       3.73,      2.2ms average wait
     61, CAPSTONE  , WAIT, db file scattered read                                    ,          2629,   174.95us,      .0%, [          ],         2,        .13,     1.31ms average wait
     61, CAPSTONE  , WAIT, direct path read                                          ,       2419951,   161.04ms,    16.1%, [WW        ],       235,      15.64,     10.3ms average wait
     61, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            24,      1.6us,      .0%, [          ],         5,        .33,      4.8us average wait
     61, CAPSTONE  , WAIT, SQL*Net message from client                               ,      10628167,   707.28ms,    70.7%, [WWWWWWWW  ],         5,        .33,      2.13s average wait
     61, CAPSTONE  , WAIT, events in waitclass Other                                 ,          1387,     92.3us,      .0%, [          ],        30,          2,    46.23us average wait
 
	PC_32K_800X_SORT_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     61, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .34,         ,             ,          ,           ,        .04 per execution
     61, CAPSTONE  , STAT, opened cursors cumulative                                 ,           119,          8,         ,             ,          ,           ,          1 per execution
     61, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.07,         ,             ,          ,           ,         -1 actual value in end of snapshot
     61, CAPSTONE  , STAT, user calls                                                ,             8,        .54,         ,             ,          ,           ,        .07 per execution
     61, CAPSTONE  , STAT, recursive calls                                           ,           286,      19.23,         ,             ,          ,           ,    69.93us recursive CPU per recursive call
     61, CAPSTONE  , STAT, recursive cpu usage                                       ,             2,        .13,         ,             ,          ,           ,       20ms total recursive CPU usage
     61, CAPSTONE  , STAT, session logical reads                                     ,          7489,     503.55,         ,             ,          ,           ,      7.49k total buffer visits
     61, CAPSTONE  , STAT, CPU used when call started                                ,            23,       1.55,         ,             ,          ,           ,      230ms total CPU used when call started
     61, CAPSTONE  , STAT, CPU used by this session                                  ,           166,      11.16,         ,             ,          ,           ,      1.66s total CPU used by this session
     61, CAPSTONE  , STAT, DB time                                                   ,           385,      25.89,         ,             ,          ,           ,       3.24 per execution
     61, CAPSTONE  , STAT, user I/O wait time                                        ,           218,      14.66,         ,             ,          ,           ,       1.83 per execution
     61, CAPSTONE  , STAT, non-idle wait time                                        ,           218,      14.66,         ,             ,          ,           ,       1.83 per execution
     61, CAPSTONE  , STAT, non-idle wait count                                       ,           163,      10.96,         ,             ,          ,           ,       1.37 per execution
     61, CAPSTONE  , STAT, process last non-idle time                                ,            62,       4.17,         ,             ,          ,           ,        .52 per execution
     61, CAPSTONE  , STAT, enqueue requests                                          ,             9,        .61,         ,             ,          ,           ,        .08 per execution
     61, CAPSTONE  , STAT, enqueue releases                                          ,             9,        .61,         ,             ,          ,           ,        .08 per execution
     61, CAPSTONE  , STAT, physical read total IO requests                           ,           149,      10.02,         ,             ,          ,           ,      1.56M bytes per request
     61, CAPSTONE  , STAT, physical read total multi block requests                  ,            96,       6.45,         ,             ,          ,           ,         53 total single block read requests
     61, CAPSTONE  , STAT, physical read total bytes                                 ,     232292352,     15.62M,         ,             ,          ,           ,      1.95M per execution
     61, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     232292352,     15.62M,         ,             ,          ,           ,      1.95M per execution
     61, CAPSTONE  , STAT, db block gets                                             ,             4,        .27,         ,             ,          ,           ,        .03 per execution
     61, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .27,         ,             ,          ,           ,        .03 per execution
     61, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             3,         .2,         ,             ,          ,           ,        .03 per execution
     61, CAPSTONE  , STAT, consistent gets                                           ,          7485,     503.28,         ,             ,          ,           ,       62.9 per execution
     61, CAPSTONE  , STAT, consistent gets from cache                                ,           410,      27.57,         ,             ,          ,           ,       3.45 per execution
     61, CAPSTONE  , STAT, consistent gets pin                                       ,           220,      14.79,         ,             ,          ,           ,       1.85 per execution
     61, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           182,      12.24,         ,             ,          ,           ,       1.53 per execution
     61, CAPSTONE  , STAT, consistent gets examination                               ,           190,      12.78,         ,             ,          ,           ,        1.6 per execution
     61, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,           176,      11.83,         ,             ,          ,           ,       1.48 per execution
     61, CAPSTONE  , STAT, consistent gets direct                                    ,          7075,     475.71,         ,             ,          ,           ,      59.45 per execution
     61, CAPSTONE  , STAT, logical read bytes from cache                             ,       3686400,    247.87k,         ,             ,          ,           ,     30.98k per execution
     61, CAPSTONE  , STAT, physical reads                                            ,          7128,     479.28,         ,             ,          ,           ,       59.9 per execution
     61, CAPSTONE  , STAT, physical reads cache                                      ,            53,       3.56,         ,             ,          ,           ,        .45 per execution
     61, CAPSTONE  , STAT, physical reads direct                                     ,          7075,     475.71,         ,             ,          ,           ,      59.45 per execution
     61, CAPSTONE  , STAT, physical read IO requests                                 ,           149,      10.02,         ,             ,          ,           ,      1.56M bytes per request
     61, CAPSTONE  , STAT, physical read bytes                                       ,     232292352,     15.62M,         ,             ,          ,           ,      1.95M per execution
     61, CAPSTONE  , STAT, free buffer requested                                     ,            53,       3.56,         ,             ,          ,           ,        .45 per execution
     61, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            30,       2.02,         ,             ,          ,           ,        .25 per execution
     61, CAPSTONE  , STAT, calls to kcmgcs                                           ,            19,       1.28,         ,             ,          ,           ,        .16 per execution
     61, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,           140,       9.41,         ,             ,          ,           ,       1.18 per execution
     61, CAPSTONE  , STAT, file io service time                                      ,          1114,       74.9,         ,             ,          ,           ,     7.48us bad guess of IO service time per IO request
     61, CAPSTONE  , STAT, file io wait time                                         ,       2179102,    146.52k,         ,             ,          ,           ,    14.62ms bad guess of IO wait time per IO request
     61, CAPSTONE  , STAT, Number of read IOs issued                                 ,            96,       6.45,         ,             ,          ,           ,        .81 per execution
     61, CAPSTONE  , STAT, no work - consistent read gets                            ,          7272,     488.96,         ,             ,          ,           ,      61.11 per execution
     61, CAPSTONE  , STAT, table scans (short tables)                                ,             5,        .34,         ,             ,          ,           ,        .04 per execution
     61, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     61, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     61, CAPSTONE  , STAT, table scan rows gotten                                    ,      10001945,    672.52k,         ,             ,          ,           ,     84.05k per execution
     61, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10001945,    672.52k,         ,             ,          ,           ,     84.05k per execution
     61, CAPSTONE  , STAT, table scan blocks gotten                                  ,          7110,     478.07,         ,             ,          ,           ,      59.75 per execution
     61, CAPSTONE  , STAT, table fetch by rowid                                      ,            58,        3.9,         ,             ,          ,           ,        .49 per execution
     61, CAPSTONE  , STAT, cluster key scans                                         ,            52,        3.5,         ,             ,          ,           ,        .44 per execution
     61, CAPSTONE  , STAT, cluster key scan block gets                               ,            56,       3.77,         ,             ,          ,           ,        .47 per execution
     61, CAPSTONE  , STAT, rows fetched via callback                                 ,             8,        .54,         ,             ,          ,           ,        .07 per execution
     61, CAPSTONE  , STAT, index fetch by key                                        ,            66,       4.44,         ,             ,          ,           ,        .55 per execution
     61, CAPSTONE  , STAT, index scans kdiixs1                                       ,            54,       3.63,         ,             ,          ,           ,        .45 per execution
     61, CAPSTONE  , STAT, CCursor + sql area evicted                                ,            10,        .67,         ,             ,          ,           ,        .08 per execution
     61, CAPSTONE  , STAT, session cursor cache hits                                 ,           117,       7.87,         ,             ,          ,           ,        115 softparses avoided thanks to cursor cache
     61, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .27,         ,             ,          ,           ,        .05 % buffer gets avoided thanks to buffer pin caching
     61, CAPSTONE  , STAT, buffer is not pinned count                                ,           307,      20.64,         ,             ,          ,           ,       2.58 per execution
     61, CAPSTONE  , STAT, workarea executions - optimal                             ,            19,       1.28,         ,             ,          ,           ,        .16 per execution
     61, CAPSTONE  , STAT, parse time cpu                                            ,             2,        .13,         ,             ,          ,           ,       20ms total parse time CPU
     61, CAPSTONE  , STAT, parse time elapsed                                        ,             6,         .4,         ,             ,          ,           ,       60ms total parse time elapsed
     61, CAPSTONE  , STAT, parse count (total)                                       ,             2,        .13,         ,             ,          ,           ,        .22 softparses per hardparse
     61, CAPSTONE  , STAT, parse count (hard)                                        ,             9,        .61,         ,             ,          ,           ,        .08 per execution
     61, CAPSTONE  , STAT, execute count                                             ,           119,          8,         ,             ,          ,           ,       59.5 executions per parse
     61, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4504,     302.84,         ,             ,          ,           ,      900.8 bytes per roundtrip
     61, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           306,      20.57,         ,             ,          ,           ,       61.2 bytes per roundtrip
     61, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .34,         ,             ,          ,           ,        .04 per execution
     61, CAPSTONE  , STAT, sorts (memory)                                            ,            43,       2.89,         ,             ,          ,           ,        .36 per execution
     61, CAPSTONE  , STAT, sorts (rows)                                              ,           514,      34.56,         ,             ,          ,           ,       4.32 per execution
     61, CAPSTONE  , TIME, hard parse elapsed time                                   ,         55126,     3.71ms,      .4%, [          ],          ,           , 
     61, CAPSTONE  , TIME, repeated bind elapsed time                                ,           316,    21.25us,      .0%, [          ],          ,           , 
     61, CAPSTONE  , TIME, parse time elapsed                                        ,         55891,     3.76ms,      .4%, [          ],          ,           , 
     61, CAPSTONE  , TIME, DB CPU                                                    ,       1659713,    111.6ms,    11.2%, [@@        ],          ,           , 
     61, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3841860,   258.32ms,    25.8%, [###       ],          ,           , 
     61, CAPSTONE  , TIME, DB time                                                   ,       3846754,   258.65ms,    25.9%, [###       ],          ,           ,       1.41 % unaccounted time
     61, CAPSTONE  , WAIT, db file sequential read                                   ,         29355,     1.97ms,      .2%, [          ],        53,       3.56,   553.87us average wait
     61, CAPSTONE  , WAIT, direct path read                                          ,       2152713,   144.75ms,    14.5%, [WW        ],        96,       6.45,    22.42ms average wait
     61, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            22,     1.48us,      .0%, [          ],         5,        .34,      4.4us average wait
     61, CAPSTONE  , WAIT, SQL*Net message from client                               ,      10816275,   727.27ms,    72.7%, [WWWWWWWW  ],         5,        .34,      2.16s average wait
     61, CAPSTONE  , WAIT, events in waitclass Other                                 ,           446,    29.99us,      .0%, [          ],         9,        .61,    49.56us average wait
 
	PC_32K_800X_SORT_NORM_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     61, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .33,         ,             ,          ,           ,        .09 per execution
     61, CAPSTONE  , STAT, opened cursors cumulative                                 ,            55,       3.63,         ,             ,          ,           ,          1 per execution
     61, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.07,         ,             ,          ,           ,         -1 actual value in end of snapshot
     61, CAPSTONE  , STAT, user calls                                                ,             8,        .53,         ,             ,          ,           ,        .15 per execution
     61, CAPSTONE  , STAT, recursive calls                                           ,            78,       5.15,         ,             ,          ,           ,   128.21us recursive CPU per recursive call
     61, CAPSTONE  , STAT, recursive cpu usage                                       ,             1,        .07,         ,             ,          ,           ,       10ms total recursive CPU usage
     61, CAPSTONE  , STAT, session logical reads                                     ,          7275,     480.43,         ,             ,          ,           ,      7.28k total buffer visits
     61, CAPSTONE  , STAT, CPU used when call started                                ,            29,       1.92,         ,             ,          ,           ,      290ms total CPU used when call started
     61, CAPSTONE  , STAT, CPU used by this session                                  ,           141,       9.31,         ,             ,          ,           ,      1.41s total CPU used by this session
     61, CAPSTONE  , STAT, DB time                                                   ,           356,      23.51,         ,             ,          ,           ,       6.47 per execution
     61, CAPSTONE  , STAT, user I/O wait time                                        ,           216,      14.26,         ,             ,          ,           ,       3.93 per execution
     61, CAPSTONE  , STAT, non-idle wait time                                        ,           216,      14.26,         ,             ,          ,           ,       3.93 per execution
     61, CAPSTONE  , STAT, non-idle wait count                                       ,           149,       9.84,         ,             ,          ,           ,       2.71 per execution
     61, CAPSTONE  , STAT, process last non-idle time                                ,            48,       3.17,         ,             ,          ,           ,        .87 per execution
     61, CAPSTONE  , STAT, session uga memory max                                    ,        434240,     28.68k,         ,             ,          ,           ,    434.24k actual value in end of snapshot
     61, CAPSTONE  , STAT, enqueue requests                                          ,             6,         .4,         ,             ,          ,           ,        .11 per execution
     61, CAPSTONE  , STAT, enqueue releases                                          ,             6,         .4,         ,             ,          ,           ,        .11 per execution
     61, CAPSTONE  , STAT, physical read total IO requests                           ,           114,       7.53,         ,             ,          ,           ,      2.03M bytes per request
     61, CAPSTONE  , STAT, physical read total multi block requests                  ,            96,       6.34,         ,             ,          ,           ,         18 total single block read requests
     61, CAPSTONE  , STAT, physical read total bytes                                 ,     231645184,      15.3M,         ,             ,          ,           ,      4.21M per execution
     61, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     231645184,      15.3M,         ,             ,          ,           ,      4.21M per execution
     61, CAPSTONE  , STAT, db block gets                                             ,             4,        .26,         ,             ,          ,           ,        .07 per execution
     61, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .26,         ,             ,          ,           ,        .07 per execution
     61, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             4,        .26,         ,             ,          ,           ,        .07 per execution
     61, CAPSTONE  , STAT, consistent gets                                           ,          7271,     480.17,         ,             ,          ,           ,      132.2 per execution
     61, CAPSTONE  , STAT, consistent gets from cache                                ,           209,       13.8,         ,             ,          ,           ,        3.8 per execution
     61, CAPSTONE  , STAT, consistent gets pin                                       ,           125,       8.25,         ,             ,          ,           ,       2.27 per execution
     61, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           112,        7.4,         ,             ,          ,           ,       2.04 per execution
     61, CAPSTONE  , STAT, consistent gets examination                               ,            84,       5.55,         ,             ,          ,           ,       1.53 per execution
     61, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,            79,       5.22,         ,             ,          ,           ,       1.44 per execution
     61, CAPSTONE  , STAT, consistent gets direct                                    ,          7062,     466.36,         ,             ,          ,           ,      128.4 per execution
     61, CAPSTONE  , STAT, logical read bytes from cache                             ,       2039808,    134.71k,         ,             ,          ,           ,     37.09k per execution
     61, CAPSTONE  , STAT, physical reads                                            ,          7088,     468.08,         ,             ,          ,           ,     128.87 per execution
     61, CAPSTONE  , STAT, physical reads cache                                      ,            26,       1.72,         ,             ,          ,           ,        .47 per execution
     61, CAPSTONE  , STAT, physical reads direct                                     ,          7062,     466.36,         ,             ,          ,           ,      128.4 per execution
     61, CAPSTONE  , STAT, physical read IO requests                                 ,           114,       7.53,         ,             ,          ,           ,      2.03M bytes per request
     61, CAPSTONE  , STAT, physical read bytes                                       ,     231645184,      15.3M,         ,             ,          ,           ,      4.21M per execution
     61, CAPSTONE  , STAT, free buffer requested                                     ,            26,       1.72,         ,             ,          ,           ,        .47 per execution
     61, CAPSTONE  , STAT, physical reads cache prefetch                             ,             8,        .53,         ,             ,          ,           ,        .15 per execution
     61, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,             4,        .26,         ,             ,          ,           ,        .07 per execution
     61, CAPSTONE  , STAT, calls to kcmgcs                                           ,            21,       1.39,         ,             ,          ,           ,        .38 per execution
     61, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,            62,       4.09,         ,             ,          ,           ,       1.13 per execution
     61, CAPSTONE  , STAT, file io service time                                      ,          1103,      72.84,         ,             ,          ,           ,     9.68us bad guess of IO service time per IO request
     61, CAPSTONE  , STAT, file io wait time                                         ,       2154705,    142.29k,         ,             ,          ,           ,     18.9ms bad guess of IO wait time per IO request
     61, CAPSTONE  , STAT, Number of read IOs issued                                 ,            96,       6.34,         ,             ,          ,           ,       1.75 per execution
     61, CAPSTONE  , STAT, no work - consistent read gets                            ,          7163,     473.03,         ,             ,          ,           ,     130.24 per execution
     61, CAPSTONE  , STAT, table scans (short tables)                                ,             6,         .4,         ,             ,          ,           ,        .11 per execution
     61, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .02 per execution
     61, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .02 per execution
     61, CAPSTONE  , STAT, table scan rows gotten                                    ,      10001576,    660.49k,         ,             ,          ,           ,    181.85k per execution
     61, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10001576,    660.49k,         ,             ,          ,           ,    181.85k per execution
     61, CAPSTONE  , STAT, table scan blocks gotten                                  ,          7100,     468.87,         ,             ,          ,           ,     129.09 per execution
     61, CAPSTONE  , STAT, table fetch by rowid                                      ,            30,       1.98,         ,             ,          ,           ,        .55 per execution
     61, CAPSTONE  , STAT, cluster key scans                                         ,            13,        .86,         ,             ,          ,           ,        .24 per execution
     61, CAPSTONE  , STAT, cluster key scan block gets                               ,            13,        .86,         ,             ,          ,           ,        .24 per execution
     61, CAPSTONE  , STAT, rows fetched via callback                                 ,             7,        .46,         ,             ,          ,           ,        .13 per execution
     61, CAPSTONE  , STAT, index fetch by key                                        ,            26,       1.72,         ,             ,          ,           ,        .47 per execution
     61, CAPSTONE  , STAT, index scans kdiixs1                                       ,            26,       1.72,         ,             ,          ,           ,        .47 per execution
     61, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             2,        .13,         ,             ,          ,           ,        .04 per execution
     61, CAPSTONE  , STAT, session cursor cache hits                                 ,            52,       3.43,         ,             ,          ,           ,         48 softparses avoided thanks to cursor cache
     61, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .07,         ,             ,          ,           ,        .02 per execution
     61, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .26,         ,             ,          ,           ,        .05 % buffer gets avoided thanks to buffer pin caching
     61, CAPSTONE  , STAT, buffer is not pinned count                                ,           144,       9.51,         ,             ,          ,           ,       2.62 per execution
     61, CAPSTONE  , STAT, workarea executions - optimal                             ,            11,        .73,         ,             ,          ,           ,         .2 per execution
     61, CAPSTONE  , STAT, parse time cpu                                            ,             1,        .07,         ,             ,          ,           ,       10ms total parse time CPU
     61, CAPSTONE  , STAT, parse time elapsed                                        ,            11,        .73,         ,             ,          ,           ,      110ms total parse time elapsed
     61, CAPSTONE  , STAT, parse count (total)                                       ,             4,        .26,         ,             ,          ,           ,         .8 softparses per hardparse
     61, CAPSTONE  , STAT, parse count (hard)                                        ,             5,        .33,         ,             ,          ,           ,        .09 per execution
     61, CAPSTONE  , STAT, execute count                                             ,            55,       3.63,         ,             ,          ,           ,      13.75 executions per parse
     61, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4522,     298.63,         ,             ,          ,           ,      904.4 bytes per roundtrip
     61, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           515,      34.01,         ,             ,          ,           ,        103 bytes per roundtrip
     61, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .33,         ,             ,          ,           ,        .09 per execution
     61, CAPSTONE  , STAT, sorts (memory)                                            ,             9,        .59,         ,             ,          ,           ,        .16 per execution
     61, CAPSTONE  , STAT, sorts (rows)                                              ,            33,       2.18,         ,             ,          ,           ,         .6 per execution
     61, CAPSTONE  , TIME, hard parse elapsed time                                   ,        113061,     7.47ms,      .7%, [#         ],          ,           , 
     61, CAPSTONE  , TIME, repeated bind elapsed time                                ,            52,     3.43us,      .0%, [          ],          ,           , 
     61, CAPSTONE  , TIME, parse time elapsed                                        ,        113509,      7.5ms,      .7%, [#         ],          ,           , 
     61, CAPSTONE  , TIME, DB CPU                                                    ,       1415126,    93.45ms,     9.3%, [@         ],          ,           , 
     61, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3554427,   234.73ms,    23.5%, [###       ],          ,           , 
     61, CAPSTONE  , TIME, DB time                                                   ,       3563548,   235.33ms,    23.5%, [###       ],          ,           ,       -.47 % unaccounted time
     61, CAPSTONE  , WAIT, db file sequential read                                   ,        108345,     7.15ms,      .7%, [W         ],        16,       1.06,     6.77ms average wait
     61, CAPSTONE  , WAIT, db file scattered read                                    ,            19,     1.25us,      .0%, [          ],         2,        .13,      9.5us average wait
     61, CAPSTONE  , WAIT, direct path read                                          ,       2049362,   135.34ms,    13.5%, [WW        ],        96,       6.34,    21.35ms average wait
     61, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            24,     1.58us,      .0%, [          ],         5,        .33,      4.8us average wait
     61, CAPSTONE  , WAIT, SQL*Net message from client                               ,      11650726,    769.4ms,    76.9%, [WWWWWWWW  ],         5,        .33,      2.33s average wait
     61, CAPSTONE  , WAIT, events in waitclass Other                                 ,           561,    37.05us,      .0%, [          ],        30,       1.98,     18.7us average wait
 

 
