	8K_800X_SORT
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     47, CAPSTONE  , STAT, buffer is pinned count                                    ,             6,        .31,         ,             ,          ,           ,        .32 % buffer gets avoided thanks to buffer pin caching
     47, CAPSTONE  , STAT, buffer is not pinned count                                ,           132,       6.73,         ,             ,          ,           ,       2.49 per execution
     47, CAPSTONE  , STAT, workarea executions - optimal                             ,            10,        .51,         ,             ,          ,           ,        .19 per execution
     47, CAPSTONE  , STAT, parse time cpu                                            ,             1,        .05,         ,             ,          ,           ,       10ms total parse time CPU
     47, CAPSTONE  , STAT, parse time elapsed                                        ,             2,         .1,         ,             ,          ,           ,       20ms total parse time elapsed
     47, CAPSTONE  , STAT, parse count (total)                                       ,             2,         .1,         ,             ,          ,           ,          1 softparses per hardparse
     47, CAPSTONE  , STAT, parse count (hard)                                        ,             2,         .1,         ,             ,          ,           ,        .04 per execution
     47, CAPSTONE  , STAT, execute count                                             ,            53,        2.7,         ,             ,          ,           ,       26.5 executions per parse
     47, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4285,     218.57,         ,             ,          ,           ,        857 bytes per roundtrip
     47, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           396,       20.2,         ,             ,          ,           ,       79.2 bytes per roundtrip
     47, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .26,         ,             ,          ,           ,        .09 per execution
     47, CAPSTONE  , STAT, sorts (memory)                                            ,            13,        .66,         ,             ,          ,           ,        .25 per execution
     47, CAPSTONE  , STAT, sorts (rows)                                              ,            16,        .82,         ,             ,          ,           ,         .3 per execution
     47, CAPSTONE  , TIME, hard parse elapsed time                                   ,         12373,   631.14us,      .1%, [          ],          ,           , 
     47, CAPSTONE  , TIME, repeated bind elapsed time                                ,            49,      2.5us,      .0%, [          ],          ,           , 
     47, CAPSTONE  , TIME, parse time elapsed                                        ,         12741,   649.91us,      .1%, [          ],          ,           , 
     47, CAPSTONE  , TIME, DB CPU                                                    ,        378705,    19.32ms,     1.9%, [@         ],          ,           , 
     47, CAPSTONE  , TIME, sql execute elapsed time                                  ,        399283,    20.37ms,     2.0%, [#         ],          ,           , 
     47, CAPSTONE  , TIME, DB time                                                   ,        406443,    20.73ms,     2.1%, [#         ],          ,           ,        .28 % unaccounted time
     47, CAPSTONE  , WAIT, db file sequential read                                   ,            93,     4.74us,      .0%, [          ],         3,        .15,       31us average wait
     47, CAPSTONE  , WAIT, db file scattered read                                    ,            18,      .92us,      .0%, [          ],         1,        .05,       18us average wait
     47, CAPSTONE  , WAIT, direct path read                                          ,         14460,   737.59us,      .1%, [          ],        31,       1.58,   466.45us average wait
     47, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            25,     1.28us,      .0%, [          ],         5,        .26,        5us average wait
     47, CAPSTONE  , WAIT, SQL*Net message from client                               ,      19142030,   976.42ms,    97.6%, [WWWWWWWWWW],         5,        .26,      3.83s average wait
     47, CAPSTONE  , WAIT, events in waitclass Other                                 ,           521,    26.58us,      .0%, [          ],        29,       1.48,    17.97us average wait

	PC_32K_800X_SORT
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                               
     47, CAPSTONE  , STAT, opened cursors cumulative                                 ,            22,       1.08,         ,             ,          ,           ,          1 per execution
     47, CAPSTONE  , STAT, opened cursors current                                    ,             1,        .05,         ,             ,          ,           ,          1 actual value in end of snapshot
     47, CAPSTONE  , STAT, user calls                                                ,             7,        .34,         ,             ,          ,           ,        .32 per execution
     47, CAPSTONE  , STAT, recursive calls                                           ,            29,       1.42,         ,             ,          ,           ,   344.83us recursive CPU per recursive call
     47, CAPSTONE  , STAT, recursive cpu usage                                       ,             1,        .05,         ,             ,          ,           ,       10ms total recursive CPU usage
     47, CAPSTONE  , STAT, session logical reads                                     ,           798,      39.13,         ,             ,          ,           ,        804 total buffer visits
     47, CAPSTONE  , STAT, CPU used when call started                                ,            55,        2.7,         ,             ,          ,           ,      550ms total CPU used when call started
     47, CAPSTONE  , STAT, CPU used by this session                                  ,            18,        .88,         ,             ,          ,           ,      180ms total CPU used by this session
     47, CAPSTONE  , STAT, DB time                                                   ,            20,        .98,         ,             ,          ,           ,        .91 per execution
     47, CAPSTONE  , STAT, non-idle wait time                                        ,             1,        .05,         ,             ,          ,           ,        .05 per execution
     47, CAPSTONE  , STAT, non-idle wait count                                       ,            52,       2.55,         ,             ,          ,           ,       2.36 per execution
     47, CAPSTONE  , STAT, process last non-idle time                                ,            92,       4.51,         ,             ,          ,           ,       4.18 per execution
     47, CAPSTONE  , STAT, enqueue requests                                          ,             1,        .05,         ,             ,          ,           ,        .05 per execution
     47, CAPSTONE  , STAT, enqueue releases                                          ,             1,        .05,         ,             ,          ,           ,        .05 per execution
     47, CAPSTONE  , STAT, physical read total IO requests                           ,            41,       2.01,         ,             ,          ,           ,    565.85k bytes per request
     47, CAPSTONE  , STAT, physical read total multi block requests                  ,            22,       1.08,         ,             ,          ,           ,         19 total single block read requests
     47, CAPSTONE  , STAT, physical read total bytes                                 ,      23199744,      1.14M,         ,             ,          ,           ,      1.05M per execution
     47, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,      23199744,      1.14M,         ,             ,          ,           ,      1.05M per execution
     47, CAPSTONE  , STAT, db block gets                                             ,             6,        .29,         ,             ,          ,           ,        .27 per execution
     47, CAPSTONE  , STAT, db block gets from cache                                  ,             6,        .29,         ,             ,          ,           ,        .27 per execution
     47, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             6,        .29,         ,             ,          ,           ,        .27 per execution
     47, CAPSTONE  , STAT, consistent gets                                           ,           792,      38.84,         ,             ,          ,           ,         36 per execution
     47, CAPSTONE  , STAT, consistent gets from cache                                ,           792,      38.84,         ,             ,          ,           ,         36 per execution
     47, CAPSTONE  , STAT, consistent gets pin                                       ,           757,      37.12,         ,             ,          ,           ,      34.41 per execution
     47, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           716,      35.11,         ,             ,          ,           ,      32.55 per execution
     47, CAPSTONE  , STAT, consistent gets examination                               ,            35,       1.72,         ,             ,          ,           ,       1.59 per execution
     47, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,            35,       1.72,         ,             ,          ,           ,       1.59 per execution
     47, CAPSTONE  , STAT, logical read bytes from cache                             ,      24330240,      1.19M,         ,             ,          ,           ,      1.11M per execution
     47, CAPSTONE  , STAT, physical reads                                            ,           711,      34.87,         ,             ,          ,           ,      32.32 per execution
     47, CAPSTONE  , STAT, physical reads cache                                      ,           711,      34.87,         ,             ,          ,           ,      32.32 per execution
     47, CAPSTONE  , STAT, physical read IO requests                                 ,            41,       2.01,         ,             ,          ,           ,    565.85k bytes per request
     47, CAPSTONE  , STAT, physical read bytes                                       ,      23199744,      1.14M,         ,             ,          ,           ,      1.05M per execution
     47, CAPSTONE  , STAT, free buffer requested                                     ,           711,      34.87,         ,             ,          ,           ,      32.32 per execution
     47, CAPSTONE  , STAT, hot buffers moved to head of LRU                          ,             1,        .05,         ,             ,          ,           ,        .05 per execution
     47, CAPSTONE  , STAT, free buffer inspected                                     ,           588,      28.83,         ,             ,          ,           ,      26.73 per execution
     47, CAPSTONE  , STAT, physical reads cache prefetch                             ,           670,      32.85,         ,             ,          ,           ,      30.45 per execution
     47, CAPSTONE  , STAT, calls to kcmgcs                                           ,            15,        .74,         ,             ,          ,           ,        .68 per execution
     47, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,            23,       1.13,         ,             ,          ,           ,       1.05 per execution
     47, CAPSTONE  , STAT, file io service time                                      ,           493,      24.18,         ,             ,          ,           ,    12.02us bad guess of IO service time per IO request
     47, CAPSTONE  , STAT, file io wait time                                         ,          4646,     227.83,         ,             ,          ,           ,   113.32us bad guess of IO wait time per IO request
     47, CAPSTONE  , STAT, no work - consistent read gets                            ,           736,      36.09,         ,             ,          ,           ,      33.45 per execution
     47, CAPSTONE  , STAT, table scans (short tables)                                ,             2,         .1,         ,             ,          ,           ,        .09 per execution
     47, CAPSTONE  , STAT, table scan rows gotten                                    ,       1000389,     49.06k,         ,             ,          ,           ,     45.47k per execution
     47, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,       1000389,     49.06k,         ,             ,          ,           ,     45.47k per execution
     47, CAPSTONE  , STAT, table scan blocks gotten                                  ,           713,      34.96,         ,             ,          ,           ,      32.41 per execution
     47, CAPSTONE  , STAT, table fetch by rowid                                      ,             8,        .39,         ,             ,          ,           ,        .36 per execution
     47, CAPSTONE  , STAT, cluster key scans                                         ,             8,        .39,         ,             ,          ,           ,        .36 per execution
     47, CAPSTONE  , STAT, cluster key scan block gets                               ,             9,        .44,         ,             ,          ,           ,        .41 per execution
     47, CAPSTONE  , STAT, rows fetched via callback                                 ,             3,        .15,         ,             ,          ,           ,        .14 per execution
     47, CAPSTONE  , STAT, index fetch by key                                        ,            12,        .59,         ,             ,          ,           ,        .55 per execution
     47, CAPSTONE  , STAT, index scans kdiixs1                                       ,             9,        .44,         ,             ,          ,           ,        .41 per execution
     47, CAPSTONE  , STAT, session cursor cache hits                                 ,            21,       1.03,         ,             ,          ,           ,         20 softparses avoided thanks to cursor cache
     47, CAPSTONE  , STAT, session cursor cache count                                ,            -1,       -.05,         ,             ,          ,           ,       -.05 per execution
     47, CAPSTONE  , STAT, buffer is pinned count                                    ,             6,        .29,         ,             ,          ,           ,        .75 % buffer gets avoided thanks to buffer pin caching
     47, CAPSTONE  , STAT, buffer is not pinned count                                ,            51,        2.5,         ,             ,          ,           ,       2.32 per execution
     47, CAPSTONE  , STAT, workarea executions - optimal                             ,             5,        .25,         ,             ,          ,           ,        .23 per execution
     47, CAPSTONE  , STAT, parse time cpu                                            ,             1,        .05,         ,             ,          ,           ,       10ms total parse time CPU
     47, CAPSTONE  , STAT, parse time elapsed                                        ,             1,        .05,         ,             ,          ,           ,       10ms total parse time elapsed
     47, CAPSTONE  , STAT, parse count (total)                                       ,             1,        .05,         ,             ,          ,           ,          1 softparses per hardparse
     47, CAPSTONE  , STAT, parse count (hard)                                        ,             1,        .05,         ,             ,          ,           ,        .05 per execution
     47, CAPSTONE  , STAT, execute count                                             ,            22,       1.08,         ,             ,          ,           ,         22 executions per parse
     47, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4319,     211.79,         ,             ,          ,           ,      863.8 bytes per roundtrip
     47, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           292,      14.32,         ,             ,          ,           ,       58.4 bytes per roundtrip
     47, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .25,         ,             ,          ,           ,        .23 per execution
     47, CAPSTONE  , STAT, sorts (memory)                                            ,             7,        .34,         ,             ,          ,           ,        .32 per execution
     47, CAPSTONE  , STAT, sorts (rows)                                              ,            25,       1.23,         ,             ,          ,           ,       1.14 per execution
     47, CAPSTONE  , TIME, hard parse elapsed time                                   ,          3020,   148.09us,      .0%, [          ],          ,           , 
     47, CAPSTONE  , TIME, repeated bind elapsed time                                ,            20,      .98us,      .0%, [          ],          ,           , 
     47, CAPSTONE  , TIME, parse time elapsed                                        ,          3254,   159.57us,      .0%, [          ],          ,           , 
     47, CAPSTONE  , TIME, DB CPU                                                    ,        179198,     8.79ms,      .9%, [@         ],          ,           , 
     47, CAPSTONE  , TIME, sql execute elapsed time                                  ,        193154,     9.47ms,      .9%, [#         ],          ,           , 
     47, CAPSTONE  , TIME, DB time                                                   ,        195631,     9.59ms,     1.0%, [#         ],          ,           ,        .14 % unaccounted time
     47, CAPSTONE  , WAIT, db file sequential read                                   ,           171,     8.39us,      .0%, [          ],         6,        .29,     28.5us average wait
     47, CAPSTONE  , WAIT, db file scattered read                                    ,          4968,   243.62us,      .0%, [          ],        35,       1.72,   141.94us average wait
     47, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            17,      .83us,      .0%, [          ],         5,        .25,      3.4us average wait
     47, CAPSTONE  , WAIT, SQL*Net message from client                               ,      20168444,      989ms,    98.9%, [WWWWWWWWWW],         5,        .25,      4.03s average wait
     47, CAPSTONE  , WAIT, events in waitclass Other                                 ,           121,     5.93us,      .0%, [          ],         6,        .29,    20.17us average wait

	PC_32K_800X_SORT_NORM
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                   
     47, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .25,         ,             ,          ,           ,        .03 per execution
     47, CAPSTONE  , STAT, opened cursors cumulative                                 ,           180,       8.98,         ,             ,          ,           ,          1 per execution
     47, CAPSTONE  , STAT, user calls                                                ,             7,        .35,         ,             ,          ,           ,        .04 per execution
     47, CAPSTONE  , STAT, recursive calls                                           ,           299,      14.92,         ,             ,          ,           ,   133.78us recursive CPU per recursive call
     47, CAPSTONE  , STAT, recursive cpu usage                                       ,             4,         .2,         ,             ,          ,           ,       40ms total recursive CPU usage
     47, CAPSTONE  , STAT, session logical reads                                     ,          1359,      67.83,         ,             ,          ,           ,      1.37k total buffer visits
     47, CAPSTONE  , STAT, CPU used when call started                                ,            19,        .95,         ,             ,          ,           ,      190ms total CPU used when call started
     47, CAPSTONE  , STAT, CPU used by this session                                  ,            19,        .95,         ,             ,          ,           ,      190ms total CPU used by this session
     47, CAPSTONE  , STAT, DB time                                                   ,            21,       1.05,         ,             ,          ,           ,        .12 per execution
     47, CAPSTONE  , STAT, user I/O wait time                                        ,             1,        .05,         ,             ,          ,           ,        .01 per execution
     47, CAPSTONE  , STAT, non-idle wait count                                       ,            86,       4.29,         ,             ,          ,           ,        .48 per execution
     47, CAPSTONE  , STAT, process last non-idle time                                ,           154,       7.69,         ,             ,          ,           ,        .86 per execution
     47, CAPSTONE  , STAT, enqueue requests                                          ,            13,        .65,         ,             ,          ,           ,        .07 per execution
     47, CAPSTONE  , STAT, enqueue releases                                          ,            13,        .65,         ,             ,          ,           ,        .07 per execution
     47, CAPSTONE  , STAT, physical read total IO requests                           ,            49,       2.45,         ,             ,          ,           ,     472.8k bytes per request
     47, CAPSTONE  , STAT, physical read total multi block requests                  ,            22,        1.1,         ,             ,          ,           ,         27 total single block read requests
     47, CAPSTONE  , STAT, physical read total bytes                                 ,      23166976,      1.16M,         ,             ,          ,           ,    128.71k per execution
     47, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,      23166976,      1.16M,         ,             ,          ,           ,    128.71k per execution
     47, CAPSTONE  , STAT, db block gets                                             ,             6,         .3,         ,             ,          ,           ,        .03 per execution
     47, CAPSTONE  , STAT, db block gets from cache                                  ,             6,         .3,         ,             ,          ,           ,        .03 per execution
     47, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             6,         .3,         ,             ,          ,           ,        .03 per execution
     47, CAPSTONE  , STAT, consistent gets                                           ,          1353,      67.53,         ,             ,          ,           ,       7.52 per execution
     47, CAPSTONE  , STAT, consistent gets from cache                                ,          1353,      67.53,         ,             ,          ,           ,       7.52 per execution
     47, CAPSTONE  , STAT, consistent gets pin                                       ,          1068,      53.31,         ,             ,          ,           ,       5.93 per execution
     47, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,          1019,      50.86,         ,             ,          ,           ,       5.66 per execution
     47, CAPSTONE  , STAT, consistent gets examination                               ,           285,      14.22,         ,             ,          ,           ,       1.58 per execution
     47, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,           285,      14.22,         ,             ,          ,           ,       1.58 per execution
     47, CAPSTONE  , STAT, logical read bytes from cache                             ,      28803072,      1.44M,         ,             ,          ,           ,    160.02k per execution
     47, CAPSTONE  , STAT, physical reads                                            ,           722,      36.04,         ,             ,          ,           ,       4.01 per execution
     47, CAPSTONE  , STAT, physical reads cache                                      ,           722,      36.04,         ,             ,          ,           ,       4.01 per execution
     47, CAPSTONE  , STAT, physical read IO requests                                 ,            49,       2.45,         ,             ,          ,           ,     472.8k bytes per request
     47, CAPSTONE  , STAT, physical read bytes                                       ,      23166976,      1.16M,         ,             ,          ,           ,    128.71k per execution
     47, CAPSTONE  , STAT, free buffer requested                                     ,           722,      36.04,         ,             ,          ,           ,       4.01 per execution
     47, CAPSTONE  , STAT, free buffer inspected                                     ,           704,      35.14,         ,             ,          ,           ,       3.91 per execution
     47, CAPSTONE  , STAT, physical reads cache prefetch                             ,           673,      33.59,         ,             ,          ,           ,       3.74 per execution
     47, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,             1,        .05,         ,             ,          ,           ,        .01 per execution
     47, CAPSTONE  , STAT, calls to kcmgcs                                           ,            31,       1.55,         ,             ,          ,           ,        .17 per execution
     47, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,           198,       9.88,         ,             ,          ,           ,        1.1 per execution
     47, CAPSTONE  , STAT, file io service time                                      ,           474,      23.66,         ,             ,          ,           ,     9.67us bad guess of IO service time per IO request
     47, CAPSTONE  , STAT, file io wait time                                         ,          4161,     207.68,         ,             ,          ,           ,    84.92us bad guess of IO wait time per IO request
     47, CAPSTONE  , STAT, no work - consistent read gets                            ,          1029,      51.36,         ,             ,          ,           ,       5.72 per execution
     47, CAPSTONE  , STAT, table scans (short tables)                                ,            10,         .5,         ,             ,          ,           ,        .06 per execution
     47, CAPSTONE  , STAT, table scan rows gotten                                    ,       1002743,     50.05k,         ,             ,          ,           ,      5.57k per execution
     47, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,       1002743,     50.05k,         ,             ,          ,           ,      5.57k per execution
     47, CAPSTONE  , STAT, table scan blocks gotten                                  ,           760,      37.93,         ,             ,          ,           ,       4.22 per execution
     47, CAPSTONE  , STAT, table fetch by rowid                                      ,            84,       4.19,         ,             ,          ,           ,        .47 per execution
     47, CAPSTONE  , STAT, cluster key scans                                         ,            76,       3.79,         ,             ,          ,           ,        .42 per execution
     47, CAPSTONE  , STAT, cluster key scan block gets                               ,            99,       4.94,         ,             ,          ,           ,        .55 per execution
     47, CAPSTONE  , STAT, rows fetched via callback                                 ,             9,        .45,         ,             ,          ,           ,        .05 per execution
     47, CAPSTONE  , STAT, index fetch by key                                        ,            96,       4.79,         ,             ,          ,           ,        .53 per execution
     47, CAPSTONE  , STAT, index scans kdiixs1                                       ,            85,       4.24,         ,             ,          ,           ,        .47 per execution
     47, CAPSTONE  , STAT, sql area evicted                                          ,             6,         .3,         ,             ,          ,           ,        .03 per execution
     47, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             6,         .3,         ,             ,          ,           ,        .03 per execution
     47, CAPSTONE  , STAT, session cursor cache hits                                 ,           178,       8.88,         ,             ,          ,           ,        172 softparses avoided thanks to cursor cache
     47, CAPSTONE  , STAT, session cursor cache count                                ,             2,         .1,         ,             ,          ,           ,        .01 per execution
     47, CAPSTONE  , STAT, cursor authentications                                    ,             2,         .1,         ,             ,          ,           ,        .01 per execution
     47, CAPSTONE  , STAT, buffer is pinned count                                    ,             6,         .3,         ,             ,          ,           ,        .44 % buffer gets avoided thanks to buffer pin caching
     47, CAPSTONE  , STAT, buffer is not pinned count                                ,           485,      24.21,         ,             ,          ,           ,       2.69 per execution
     47, CAPSTONE  , STAT, workarea executions - optimal                             ,            34,        1.7,         ,             ,          ,           ,        .19 per execution
     47, CAPSTONE  , STAT, parse time cpu                                            ,             4,         .2,         ,             ,          ,           ,       40ms total parse time CPU
     47, CAPSTONE  , STAT, parse time elapsed                                        ,             5,        .25,         ,             ,          ,           ,       50ms total parse time elapsed
     47, CAPSTONE  , STAT, parse count (total)                                       ,             6,         .3,         ,             ,          ,           ,         .5 softparses per hardparse
     47, CAPSTONE  , STAT, parse count (hard)                                        ,            12,         .6,         ,             ,          ,           ,        .07 per execution
     47, CAPSTONE  , STAT, execute count                                             ,           180,       8.98,         ,             ,          ,           ,         30 executions per parse
     47, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4269,     213.07,         ,             ,          ,           ,      853.8 bytes per roundtrip
     47, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           489,      24.41,         ,             ,          ,           ,       97.8 bytes per roundtrip
     47, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .25,         ,             ,          ,           ,        .03 per execution
     47, CAPSTONE  , STAT, sorts (memory)                                            ,            66,       3.29,         ,             ,          ,           ,        .37 per execution
     47, CAPSTONE  , STAT, sorts (rows)                                              ,           678,      33.84,         ,             ,          ,           ,       3.77 per execution
     47, CAPSTONE  , TIME, hard parse elapsed time                                   ,         51457,     2.57ms,      .3%, [          ],          ,           , 
     47, CAPSTONE  , TIME, repeated bind elapsed time                                ,           348,    17.37us,      .0%, [          ],          ,           , 
     47, CAPSTONE  , TIME, parse time elapsed                                        ,         52337,     2.61ms,      .3%, [          ],          ,           , 
     47, CAPSTONE  , TIME, DB CPU                                                    ,        191569,     9.56ms,     1.0%, [@         ],          ,           , 
     47, CAPSTONE  , TIME, sql execute elapsed time                                  ,        197269,     9.85ms,     1.0%, [#         ],          ,           , 
     47, CAPSTONE  , TIME, DB time                                                   ,        211663,    10.56ms,     1.1%, [#         ],          ,           ,      -1.72 % unaccounted time
     47, CAPSTONE  , WAIT, Disk file operations I/O                                  ,            35,     1.75us,      .0%, [          ],         1,        .05,       35us average wait
     47, CAPSTONE  , WAIT, db file sequential read                                   ,           196,     9.78us,      .0%, [          ],        12,         .6,    16.33us average wait
     47, CAPSTONE  , WAIT, db file scattered read                                    ,          4439,   221.56us,      .0%, [          ],        37,       1.85,   119.97us average wait
     47, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            26,      1.3us,      .0%, [          ],         5,        .25,      5.2us average wait
     47, CAPSTONE  , WAIT, SQL*Net message from client                               ,      20168187,      1.01s,   100.7%, [WWWWWWWWWW],         5,        .25,      4.03s average wait
     47, CAPSTONE  , WAIT, events in waitclass Other                                 ,           356,    17.77us,      .0%, [          ],        31,       1.55,    11.48us average wait

	 
